Date: 11-09 at 23:18:44, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1990.60(19), mean: 2890.25, max: 3215.78
Date: 11-09 at 23:20:14, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1866.14(19), mean: 2743.83, max: 3144.91
Date: 11-09 at 23:21:48, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1841.15(19), mean: 2613.17, max: 3160.18
Date: 11-09 at 23:23:20, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1829.48(19), mean: 2461.04, max: 3167.56
Date: 11-09 at 23:25:06, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1821.62(21), mean: 1952.88, max: 2182.94
Date: 11-09 at 23:26:38, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1763.63(19), mean: 1935.88, max: 2246.80
Date: 11-09 at 23:28:06, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1762.91(19), mean: 1959.20, max: 2240.54
Date: 11-09 at 23:29:37, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1762.91(19), mean: 1976.45, max: 2188.22
Date: 11-09 at 23:31:06, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1762.91(19), mean: 1996.56, max: 2196.17
Date: 11-09 at 23:32:32, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1762.91(19), mean: 2028.83, max: 2229.04
Date: 11-09 at 23:34:08, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1762.91(19), mean: 1997.72, max: 2278.24
Date: 11-09 at 23:35:49, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1737.09(19), mean: 2087.86, max: 2409.76
Date: 11-09 at 23:37:29, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1937.29, max: 2243.93
Date: 11-09 at 23:39:01, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1959.36, max: 2228.23
Date: 11-09 at 23:40:31, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1969.82, max: 2274.35
Date: 11-09 at 23:42:15, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1845.63, max: 1984.23
Date: 11-09 at 23:43:53, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1839.83, max: 1964.98
Date: 11-09 at 23:45:29, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1905.11, max: 2161.38
Date: 11-09 at 23:46:57, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1890.57, max: 2150.84
Date: 11-09 at 23:48:28, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1895.30, max: 2162.09
Date: 11-09 at 23:50:01, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1850.05, max: 2163.19
Date: 11-09 at 23:51:37, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1908.19, max: 2217.07
Date: 11-09 at 23:53:12, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1848.12, max: 2127.49
Date: 11-09 at 23:54:43, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1868.86, max: 2219.88
Date: 11-09 at 23:56:26, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1798.24, max: 1867.47
Date: 11-09 at 23:58:03, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1862.95, max: 2102.72
Date: 11-09 at 23:59:31, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1899.76, max: 2139.13
Date: 11-10 at 00:01:11, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1866.90, max: 2129.74
Date: 11-10 at 00:02:37, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1865.21, max: 2169.75
Date: 11-10 at 00:04:10, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1898.61, max: 2155.83
Date: 11-10 at 00:05:46, #particle: 15, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1830.03, max: 2074.38
Date: 11-10 at 00:07:14, #particle: 15, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1827.25, max: 2080.69
Date: 11-10 at 00:08:47, #particle: 15, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1804.07, max: 2094.60
Date: 11-10 at 00:10:23, #particle: 15, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1889.00, max: 2073.69
Date: 11-10 at 00:11:58, #particle: 15, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1780.63, max: 2015.49
Date: 11-10 at 00:13:28, #particle: 15, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1788.76, max: 2060.90
Date: 11-10 at 00:15:10, #particle: 15, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1759.19, max: 1795.73
Date: 11-10 at 00:16:41, #particle: 15, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1837.46, max: 2110.40
Date: 11-10 at 00:18:08, #particle: 15, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1826.02, max: 2138.07
Date: 11-10 at 00:19:46, #particle: 15, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1782.20, max: 1931.09
Date: 11-10 at 00:21:14, #particle: 15, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1732.90(19), mean: 1781.20, max: 1861.36
Date: 11-10 at 00:22:49, #particle: 15, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1693.56(18), mean: 1884.77, max: 2261.66
Date: 11-10 at 00:24:12, #particle: 15, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1691.67(18), mean: 1918.18, max: 2303.17
Date: 11-10 at 00:25:38, #particle: 15, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1691.67(18), mean: 1944.82, max: 2349.77
Date: 11-10 at 00:26:57, #particle: 15, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1691.67(18), mean: 1986.15, max: 2395.97
Date: 11-10 at 00:28:29, #particle: 15, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1691.67(18), mean: 1944.87, max: 2422.29
Date: 11-10 at 00:30:09, #particle: 15, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1691.67(18), mean: 1804.10, max: 1902.80
Date: 11-10 at 00:31:47, #particle: 15, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1691.67(18), mean: 1893.32, max: 2204.55
Date: 11-10 at 00:33:23, #particle: 15, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1691.67(18), mean: 1827.64, max: 2004.53
Date: 11-10 at 00:34:55, #particle: 15, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1691.67(18), mean: 1790.79, max: 1858.80
Date: 11-10 at 00:36:14, #particle: 15, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1691.67(18), mean: 1819.12, max: 1883.12
Date: 11-10 at 00:37:53, #particle: 15, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(18), mean: 1852.73, max: 2008.97
Date: 11-10 at 00:39:21, #particle: 15, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(17), mean: 1801.10, max: 1944.11
Date: 11-10 at 00:40:56, #particle: 15, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(17), mean: 1749.38, max: 1808.04
Date: 11-10 at 00:42:29, #particle: 15, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(17), mean: 1765.83, max: 1866.63
Date: 11-10 at 00:44:02, #particle: 15, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(17), mean: 1746.19, max: 1805.22
Date: 11-10 at 00:45:30, #particle: 15, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(17), mean: 1762.33, max: 1850.13
Date: 11-10 at 00:47:07, #particle: 15, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(17), mean: 1857.88, max: 2058.81
Date: 11-10 at 00:48:38, #particle: 15, iter: 70, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(17), mean: 1761.74, max: 1935.26
Date: 11-10 at 00:50:11, #particle: 15, iter: 71, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(17), mean: 1759.20, max: 1845.29
Date: 11-10 at 00:51:47, #particle: 15, iter: 72, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1690.32(17), mean: 1740.80, max: 1775.84
Date: 11-10 at 00:53:17, #particle: 15, iter: 74, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1681.38(18), mean: 1759.14, max: 1899.49
Date: 11-10 at 00:54:49, #particle: 15, iter: 75, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1680.74(17), mean: 1733.22, max: 1785.64
Date: 11-10 at 00:56:16, #particle: 15, iter: 76, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1680.74(17), mean: 1744.73, max: 1771.39
Date: 11-10 at 00:57:46, #particle: 15, iter: 77, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1680.74(17), mean: 1740.46, max: 1808.85
Date: 11-10 at 00:59:19, #particle: 15, iter: 78, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1680.74(17), mean: 1729.71, max: 1763.50
Date: 11-10 at 01:00:54, #particle: 15, iter: 79, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1680.74(17), mean: 1724.94, max: 1763.50
