Date: 02-04 at 18:13:35, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1207.74(4), mean: 2333.94, max: 3339.40
Date: 02-04 at 18:14:22, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1165.21(4), mean: 1845.10, max: 2568.91
Date: 02-04 at 18:15:08, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1092.16(4), mean: 1685.88, max: 2506.49
Date: 02-04 at 18:16:03, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1071.36(4), mean: 1390.06, max: 1853.19
Date: 02-04 at 18:16:54, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1065.73(4), mean: 1169.00, max: 1276.42
Date: 02-04 at 18:17:48, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1062.06(4), mean: 1154.83, max: 1249.74
Date: 02-04 at 18:18:53, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1044.26(5), mean: 1106.73, max: 1185.11
Date: 02-04 at 18:20:04, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1039.34(5), mean: 1090.13, max: 1211.39
Date: 02-04 at 18:21:17, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1037.24(5), mean: 1111.58, max: 1239.10
Date: 02-04 at 18:22:25, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1037.24(5), mean: 1074.75, max: 1144.14
Date: 02-04 at 18:23:32, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 1047.53, max: 1074.14
Date: 02-04 at 18:24:37, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 1092.12, max: 1121.04
Date: 02-04 at 18:25:45, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 1054.98, max: 1092.91
Date: 02-04 at 18:27:00, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 1043.88, max: 1086.40
Date: 02-04 at 18:28:06, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 1063.63, max: 1118.32
Date: 02-04 at 18:29:09, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 2164.34, max: 2712.52
Date: 02-04 at 18:30:10, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 1377.37, max: 2289.39
Date: 02-04 at 18:31:19, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 1341.57, max: 2037.88
Date: 02-04 at 18:32:20, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 1145.73, max: 1291.16
Date: 02-04 at 18:33:13, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 2141.95, max: 2666.93
Date: 02-04 at 18:34:18, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 879.89, best obj: 1025.58(5), mean: 1205.09, max: 2170.86
