Date: 03-29 at 18:11:54, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 955.00(8), mean: 1590.70, max: 2354.51
Date: 03-29 at 18:12:00, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 839.24(8), mean: 1485.57, max: 2148.33
Date: 03-29 at 18:12:06, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 824.04(8), mean: 1544.02, max: 2173.93
Date: 03-29 at 18:12:17, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 824.04(8), mean: 1076.42, max: 1940.57
Date: 03-29 at 18:12:23, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 824.04(8), mean: 1038.23, max: 1232.03
Date: 03-29 at 18:12:32, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 824.04(8), mean: 1022.48, max: 1179.92
Date: 03-29 at 18:12:40, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 824.04(8), mean: 886.12, max: 1047.75
Date: 03-29 at 18:12:46, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 766.23(7), mean: 1551.01, max: 2137.18
Date: 03-29 at 18:12:49, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 766.23(7), mean: 1595.96, max: 2160.70
Date: 03-29 at 18:12:52, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 766.23(7), mean: 1526.60, max: 2032.54
Date: 03-29 at 18:13:01, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 766.23(7), mean: 1098.32, max: 1218.50
Date: 03-29 at 18:13:07, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 766.23(7), mean: 1601.36, max: 2295.16
Date: 03-29 at 18:13:12, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 766.23(7), mean: 1391.86, max: 2131.75
