Date: 03-29 at 18:58:04, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1029.64(9), mean: 1688.45, max: 2318.33
Date: 03-29 at 18:58:06, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 1020.47(9), mean: 1764.50, max: 2330.64
Date: 03-29 at 18:58:08, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 887.51(8), mean: 1812.48, max: 2391.56
Date: 03-29 at 18:58:10, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 887.51(8), mean: 1757.92, max: 2312.34
Date: 03-29 at 18:58:13, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 824.81(7), mean: 1488.25, max: 2126.24
Date: 03-29 at 18:58:17, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 823.45(7), mean: 1290.43, max: 2011.61
Date: 03-29 at 18:58:20, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 795.48(7), mean: 976.12, max: 1058.92
Date: 03-29 at 18:58:25, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 795.48(7), mean: 943.17, max: 1034.18
Date: 03-29 at 18:58:35, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 795.48(7), mean: 906.33, max: 992.35
Date: 03-29 at 18:58:43, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 794.23(7), mean: 832.36, max: 898.42
Date: 03-29 at 18:58:57, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 794.23(7), mean: 829.73, max: 898.42
Date: 03-29 at 18:59:05, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 794.23(7), mean: 830.21, max: 982.02
Date: 03-29 at 18:59:13, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 810.63, max: 878.79
Date: 03-29 at 18:59:17, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 807.70, max: 871.94
Date: 03-29 at 18:59:22, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 821.75, max: 932.33
Date: 03-29 at 18:59:31, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 804.47, max: 865.29
Date: 03-29 at 18:59:42, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 809.93, max: 910.63
Date: 03-29 at 18:59:54, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 1555.09, max: 2194.35
Date: 03-29 at 18:59:57, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 1403.72, max: 1942.63
Date: 03-29 at 19:00:00, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 1363.26, max: 1748.16
Date: 03-29 at 19:00:06, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 1027.31, max: 1235.21
Date: 03-29 at 19:00:18, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 1552.95, max: 2105.69
Date: 03-29 at 19:00:21, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 789.61(7), mean: 1534.55, max: 2058.69
