Date: 07-03 at 20:12:58, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1951.44(19) mean: 2873.75, max: 3200.38
Date: 07-03 at 20:14:30, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1921.14(18) mean: 2632.40, max: 3152.00
Date: 07-03 at 20:16:04, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1874.04(18) mean: 2497.86, max: 3151.45
Date: 07-03 at 20:17:40, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1872.32(18) mean: 2528.50, max: 3184.41
Date: 07-03 at 20:19:22, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1872.32(18) mean: 2425.85, max: 3148.61
Date: 07-03 at 20:21:00, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1872.32(18) mean: 2092.32, max: 2251.50
Date: 07-03 at 20:22:33, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1822.23(19) mean: 2103.47, max: 2275.00
Date: 07-03 at 20:24:13, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1782.20(19) mean: 2021.93, max: 2285.10
Date: 07-03 at 20:25:50, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1782.20(19) mean: 1957.79, max: 2124.89
Date: 07-03 at 20:27:30, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1782.20(19) mean: 1943.94, max: 2074.56
Date: 07-03 at 20:29:03, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1777.99(18) mean: 1869.58, max: 1993.92
Date: 07-03 at 20:30:26, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1769.42(18) mean: 1885.66, max: 2006.15
Date: 07-03 at 20:31:55, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1769.42(18) mean: 1910.28, max: 2065.18
Date: 07-03 at 20:33:44, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1769.42(18) mean: 1885.72, max: 2093.59
Date: 07-03 at 20:35:16, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1769.08(19) mean: 1900.42, max: 2161.78
Date: 07-03 at 20:36:44, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1767.71(19) mean: 1880.65, max: 1988.09
Date: 07-03 at 20:38:20, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1767.71(19) mean: 1903.76, max: 2023.35
Date: 07-03 at 20:39:52, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1767.71(19) mean: 1872.46, max: 2027.92
Date: 07-03 at 20:41:40, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1767.71(19) mean: 1853.43, max: 1970.80
Date: 07-03 at 20:43:16, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1767.71(19) mean: 1866.26, max: 2015.47
Date: 07-03 at 20:44:55, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1767.71(19) mean: 1850.15, max: 1931.26
Date: 07-03 at 20:46:34, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1767.71(19) mean: 1872.61, max: 2003.95
Date: 07-03 at 20:48:24, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1767.71(19) mean: 1832.54, max: 1931.26
Date: 07-03 at 20:49:58, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1766.83(19) mean: 1840.31, max: 1981.14
Date: 07-03 at 20:51:27, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1766.83(19) mean: 1838.59, max: 1996.83
Date: 07-03 at 20:53:13, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1766.83(19) mean: 1815.49, max: 1901.45
Date: 07-03 at 20:54:46, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1766.83(19) mean: 1819.14, max: 1962.29
Date: 07-03 at 20:56:13, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1766.83(19) mean: 1824.22, max: 1999.16
Date: 07-03 at 20:57:49, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1766.83(19) mean: 1827.32, max: 2009.36
Date: 07-03 at 20:59:30, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1766.83(19) mean: 1816.37, max: 1889.61
Date: 07-03 at 21:01:07, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1756.00(19) mean: 1814.10, max: 1935.94
