Date: 07-04 at 02:05:04, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1869.94(19) mean: 2686.87, max: 3199.16
Date: 07-04 at 02:06:41, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1806.24(19) mean: 2610.26, max: 3196.77
Date: 07-04 at 02:08:14, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1805.63(19) mean: 2550.14, max: 3185.94
Date: 07-04 at 02:09:55, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1779.57(18) mean: 2554.46, max: 3169.36
Date: 07-04 at 02:11:39, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1777.68(18) mean: 2468.65, max: 3156.08
Date: 07-04 at 02:13:17, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1777.68(18) mean: 2475.53, max: 3119.45
Date: 07-04 at 02:15:15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1777.68(18) mean: 2047.05, max: 3129.62
Date: 07-04 at 02:16:49, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1777.68(18) mean: 2081.20, max: 3146.07
Date: 07-04 at 02:18:32, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.43(19) mean: 2019.26, max: 3091.18
Date: 07-04 at 02:20:13, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.43(19) mean: 1977.59, max: 2096.49
Date: 07-04 at 02:21:58, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.43(19) mean: 1904.14, max: 2110.40
Date: 07-04 at 02:23:45, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.43(19) mean: 1862.34, max: 1935.17
Date: 07-04 at 02:25:28, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.43(19) mean: 1888.67, max: 2010.27
Date: 07-04 at 02:27:11, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.43(19) mean: 1918.74, max: 2144.38
Date: 07-04 at 02:28:46, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.43(19) mean: 1911.52, max: 2114.56
Date: 07-04 at 02:30:30, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.43(19) mean: 1836.54, max: 2013.18
Date: 07-04 at 02:32:13, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1714.95(19) mean: 1830.84, max: 2017.54
Date: 07-04 at 02:33:52, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.35(18) mean: 1843.05, max: 2032.11
Date: 07-04 at 02:35:31, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1799.75, max: 1880.91
Date: 07-04 at 02:37:06, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1857.88, max: 1947.59
Date: 07-04 at 02:38:47, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1841.83, max: 1929.44
Date: 07-04 at 02:40:36, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1843.24, max: 1958.76
Date: 07-04 at 02:42:22, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1822.73, max: 1929.60
Date: 07-04 at 02:43:58, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1949.90, max: 2171.17
Date: 07-04 at 02:45:43, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1862.43, max: 2187.45
Date: 07-04 at 02:47:30, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1825.41, max: 2189.47
Date: 07-04 at 02:49:12, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1816.53, max: 1956.61
Date: 07-04 at 02:51:01, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1860.58, max: 2124.37
Date: 07-04 at 02:52:45, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1797.82, max: 1981.82
Date: 07-04 at 02:54:17, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1794.62, max: 1897.75
Date: 07-04 at 02:55:43, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1824.39, max: 1924.72
Date: 07-04 at 02:57:36, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1856.31, max: 2128.94
Date: 07-04 at 02:59:19, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1861.50, max: 2158.78
Date: 07-04 at 03:00:49, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1876.79, max: 2165.61
Date: 07-04 at 03:02:35, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1825.17, max: 2232.44
Date: 07-04 at 03:04:21, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1849.81, max: 2173.11
Date: 07-04 at 03:05:54, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1768.31, max: 2002.67
Date: 07-04 at 03:07:29, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1699.34(17) mean: 1770.33, max: 1978.40
Date: 07-04 at 03:09:22, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1696.79(17) mean: 1757.29, max: 1926.22
Date: 07-04 at 03:10:58, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1696.79(17) mean: 1746.84, max: 1829.27
Date: 07-04 at 03:12:41, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1696.79(17) mean: 1743.35, max: 1811.20
Date: 07-04 at 03:14:24, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1696.79(17) mean: 1757.81, max: 1856.31
Date: 07-04 at 03:15:55, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1696.79(17) mean: 1851.81, max: 1952.83
Date: 07-04 at 03:17:43, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1696.09(17) mean: 1768.54, max: 1910.53
Date: 07-04 at 03:19:25, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1696.09(17) mean: 1778.07, max: 1969.77
