Date: 07-02 at 16:51:38, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1956.61(20) mean: 2670.26, max: 3211.92
Date: 07-02 at 16:52:38, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1860.47(19) mean: 2542.24, max: 3176.99
Date: 07-02 at 16:53:31, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1796.58(18) mean: 2559.59, max: 3156.95
Date: 07-02 at 16:54:29, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1796.58(18) mean: 2350.74, max: 3209.17
Date: 07-02 at 16:55:22, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1796.58(18) mean: 2282.71, max: 3207.27
Date: 07-02 at 16:56:20, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1796.58(18) mean: 2258.85, max: 3243.76
Date: 07-02 at 16:57:19, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1796.58(18) mean: 2132.95, max: 3115.71
Date: 07-02 at 16:58:18, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1796.58(18) mean: 2104.55, max: 3001.06
Date: 07-02 at 16:59:17, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1767.98(18) mean: 1951.70, max: 3010.66
Date: 07-02 at 17:00:17, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1763.41(18) mean: 1849.45, max: 2030.37
Date: 07-02 at 17:01:15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.75(18) mean: 1902.61, max: 2048.50
Date: 07-02 at 17:02:14, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1916.31, max: 2093.04
Date: 07-02 at 17:03:29, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1852.66, max: 1954.40
Date: 07-02 at 17:04:31, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1909.15, max: 2040.27
Date: 07-02 at 17:05:47, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1868.55, max: 1978.78
Date: 07-02 at 17:07:06, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1855.39, max: 1980.11
Date: 07-02 at 17:08:32, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1944.68, max: 2093.67
Date: 07-02 at 17:10:00, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1915.65, max: 2149.41
Date: 07-02 at 17:11:34, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1896.44, max: 2140.63
Date: 07-02 at 17:13:03, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1848.94, max: 1965.90
Date: 07-02 at 17:14:23, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1754.91(18) mean: 1927.93, max: 2079.74
Date: 07-02 at 17:15:44, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1719.43(17) mean: 1903.36, max: 2131.37
Date: 07-02 at 17:17:11, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1716.51(17) mean: 1870.64, max: 2130.99
Date: 07-02 at 17:18:33, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1716.51(17) mean: 1806.92, max: 1994.59
Date: 07-02 at 17:19:58, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1716.24(18) mean: 1759.42, max: 1823.66
Date: 07-02 at 17:21:37, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1703.42(18) mean: 1765.18, max: 1889.63
Date: 07-02 at 17:22:57, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1703.42(18) mean: 1757.98, max: 1829.27
Date: 07-02 at 17:24:28, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1703.42(18) mean: 1758.26, max: 1829.27
Date: 07-02 at 17:25:59, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1703.42(18) mean: 1766.90, max: 1870.55
Date: 07-02 at 17:27:33, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1703.42(18) mean: 1777.51, max: 1839.59
Date: 07-02 at 17:29:13, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1703.42(18) mean: 1791.06, max: 1930.09
Date: 07-02 at 17:30:40, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1703.42(18) mean: 1746.76, max: 1848.74
Date: 07-02 at 17:32:14, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1700.53(19) mean: 1735.21, max: 1813.41
Date: 07-02 at 17:33:50, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1688.73(18) mean: 1734.89, max: 1859.39
Date: 07-02 at 17:35:11, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1688.73(18) mean: 1729.13, max: 1787.71
Date: 07-02 at 17:36:27, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1688.73(17) mean: 1784.81, max: 1837.77
Date: 07-02 at 17:37:42, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.87(18) mean: 1807.80, max: 1873.14
Date: 07-02 at 17:39:24, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.87(17) mean: 1749.10, max: 1798.70
Date: 07-02 at 17:40:53, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.87(17) mean: 1757.15, max: 1829.25
Date: 07-02 at 17:42:25, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1738.15, max: 1770.02
Date: 07-02 at 17:43:47, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1748.30, max: 1786.19
Date: 07-02 at 17:45:17, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1784.45, max: 1837.24
Date: 07-02 at 17:46:44, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1752.27, max: 1845.22
Date: 07-02 at 17:48:20, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1741.67, max: 1797.75
Date: 07-02 at 17:49:59, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1848.75, max: 2066.49
Date: 07-02 at 17:51:33, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1805.43, max: 2002.41
Date: 07-02 at 17:53:15, iter: 52, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1768.41, max: 1934.16
Date: 07-02 at 17:54:51, iter: 53, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1766.45, max: 1912.03
Date: 07-02 at 17:56:40, iter: 55, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1786.55, max: 1922.62
Date: 07-02 at 17:58:34, iter: 56, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1756.61, max: 1913.07
Date: 07-02 at 18:00:18, iter: 57, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1729.92, max: 1776.08
Date: 07-02 at 18:02:07, iter: 58, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1726.66, max: 1776.08
Date: 07-02 at 18:04:02, iter: 60, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1760.97, max: 1873.78
Date: 07-02 at 18:05:57, iter: 61, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1740.38, max: 1815.13
Date: 07-02 at 18:07:48, iter: 62, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1769.24, max: 1841.10
Date: 07-02 at 18:09:44, iter: 63, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1766.97, max: 1847.21
Date: 07-02 at 18:11:52, iter: 65, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1775.88, max: 2111.51
Date: 07-02 at 18:13:55, iter: 66, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1739.19, max: 1796.27
Date: 07-02 at 18:15:55, iter: 67, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1735.76, max: 1796.27
Date: 07-02 at 18:17:40, iter: 68, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1756.88, max: 1854.74
Date: 07-02 at 18:19:28, iter: 70, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1821.13, max: 1993.15
Date: 07-02 at 18:21:04, iter: 71, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1738.56, max: 1795.82
Date: 07-02 at 18:22:44, iter: 72, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1749.04, max: 1824.60
Date: 07-02 at 18:24:23, iter: 73, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1756.08, max: 1828.33
Date: 07-02 at 18:26:06, iter: 75, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1799.57, max: 2101.65
Date: 07-02 at 18:27:42, iter: 76, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1742.67, max: 1903.27
Date: 07-02 at 18:29:22, iter: 77, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1709.75, max: 1799.45
Date: 07-02 at 18:30:57, iter: 78, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1710.93, max: 1759.36
Date: 07-02 at 18:32:48, iter: 80, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1746.97, max: 1927.69
Date: 07-02 at 18:34:27, iter: 81, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1719.32, max: 1928.11
Date: 07-02 at 18:36:19, iter: 82, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1711.75, max: 1901.50
Date: 07-02 at 18:38:00, iter: 83, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1709.75, max: 1837.84
Date: 07-02 at 18:40:03, iter: 85, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1719.81, max: 1862.23
Date: 07-02 at 18:42:05, iter: 86, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1687.70(18) mean: 1700.88, max: 1757.34
