Date: 07-03 at 22:17:57, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 2007.40(19) mean: 2925.68, max: 3252.03
Date: 07-03 at 22:19:27, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1817.41(20) mean: 2802.27, max: 3197.32
Date: 07-03 at 22:21:05, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1793.41(19) mean: 2596.63, max: 3161.52
Date: 07-03 at 22:22:44, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 2484.70, max: 3194.19
Date: 07-03 at 22:24:19, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 2387.91, max: 3238.32
Date: 07-03 at 22:25:59, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 2339.23, max: 3224.58
Date: 07-03 at 22:27:38, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 2336.54, max: 3253.13
Date: 07-03 at 22:29:19, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 2136.28, max: 3313.24
Date: 07-03 at 22:30:53, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 2224.93, max: 3241.38
Date: 07-03 at 22:32:25, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 2155.70, max: 3112.89
Date: 07-03 at 22:34:12, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 1886.26, max: 2026.28
Date: 07-03 at 22:35:47, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 1934.78, max: 2096.00
Date: 07-03 at 22:37:29, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 2044.11, max: 2210.23
Date: 07-03 at 22:39:08, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 1954.02, max: 2274.62
Date: 07-03 at 22:40:51, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 1958.51, max: 2208.96
Date: 07-03 at 22:42:23, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1790.02(19) mean: 2005.63, max: 2262.47
Date: 07-03 at 22:44:11, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1782.63(20) mean: 1943.39, max: 2174.62
Date: 07-03 at 22:45:50, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1776.74(19) mean: 1836.57, max: 2097.19
Date: 07-03 at 22:47:36, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1776.74(19) mean: 1846.35, max: 1926.54
Date: 07-03 at 22:49:27, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1776.74(19) mean: 1854.06, max: 1952.12
Date: 07-03 at 22:51:10, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.39(19) mean: 1845.53, max: 1963.56
Date: 07-03 at 22:52:57, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.38(18) mean: 1819.89, max: 1925.71
Date: 07-03 at 22:54:46, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1760.38(18) mean: 1826.71, max: 1972.30
Date: 07-03 at 22:56:20, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1758.79(18) mean: 1830.58, max: 1979.85
