Date: 12-07 at 17:44:29, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 1247.85(4), mean: 3189.73, max: 3779.16
Date: 12-07 at 17:45:02, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 1148.78(4), mean: 2539.31, max: 3351.88
Date: 12-07 at 17:45:37, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 1132.79(4), mean: 2444.78, max: 3160.11
Date: 12-07 at 17:46:16, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 1071.05(7), mean: 1164.84, max: 1236.00
Date: 12-07 at 17:47:06, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 889.96(7), mean: 1144.02, max: 1246.01
Date: 12-07 at 17:47:41, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 829.09(6), mean: 979.60, max: 1158.63
Date: 12-07 at 17:48:33, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 807.84(6), mean: 1005.76, max: 1209.40
Date: 12-07 at 17:49:25, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 807.84(6), mean: 871.27, max: 914.62
Date: 12-07 at 17:50:07, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 789.71(6), mean: 861.99, max: 932.47
Date: 12-07 at 17:50:58, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 773.02(6), mean: 843.47, max: 931.73
Date: 12-07 at 17:51:39, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 741.19(6), mean: 801.22, max: 857.18
Date: 12-07 at 17:52:29, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 722.51(6), mean: 805.77, max: 865.39
Date: 12-07 at 17:53:08, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 710.49(5), mean: 736.03, max: 775.27
Date: 12-07 at 17:53:47, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 704.02(5), mean: 736.88, max: 785.53
Date: 12-07 at 17:54:25, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 699.64(6), mean: 723.96, max: 755.31
Date: 12-07 at 17:55:13, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 699.64(5), mean: 727.90, max: 768.34
Date: 12-07 at 17:56:06, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 699.64(6), mean: 718.50, max: 736.16
Date: 12-07 at 17:57:08, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 699.64(6), mean: 718.10, max: 733.10
Date: 12-07 at 17:57:44, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 715.73, max: 746.45
Date: 12-07 at 17:58:19, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 699.41, max: 708.73
Date: 12-07 at 17:58:54, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 698.80, max: 699.64
Date: 12-07 at 17:59:29, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 698.80, max: 699.64
Date: 12-07 at 18:00:10, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 696.51, max: 696.51
Date: 12-07 at 18:00:48, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 2727.59, max: 3442.05
Date: 12-07 at 18:01:25, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 1620.74, max: 2427.31
Date: 12-07 at 18:02:14, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 1504.55, max: 2278.26
Date: 12-07 at 18:02:48, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 1112.42, max: 1784.44
Date: 12-07 at 18:03:31, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 2659.45, max: 3090.15
Date: 12-07 at 18:04:10, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 591.17, best obj: 696.51(5), mean: 1180.04, max: 2920.10
