Date: 12-17 at 17:16:56, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1420.91(15), mean: 2373.86, max: 2920.14
Date: 12-17 at 17:18:00, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1315.28(16), mean: 2300.63, max: 2951.40
Date: 12-17 at 17:19:00, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1271.75(16), mean: 2320.88, max: 2945.47
Date: 12-17 at 17:20:04, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1257.86(15), mean: 2318.75, max: 2951.78
Date: 12-17 at 17:21:04, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1256.06(15), mean: 2106.08, max: 2841.56
Date: 12-17 at 17:22:09, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1237.15(15), mean: 1910.22, max: 2580.03
Date: 12-17 at 17:23:09, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1187.30(14), mean: 1839.59, max: 2556.09
Date: 12-17 at 17:24:08, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1186.73(14), mean: 1843.87, max: 2489.83
Date: 12-17 at 17:25:21, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1181.45(14), mean: 1290.42, max: 1418.35
Date: 12-17 at 17:26:15, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1181.45(14), mean: 1352.33, max: 1453.82
Date: 12-17 at 17:27:18, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1145.15(13), mean: 1252.14, max: 1343.23
Date: 12-17 at 17:28:18, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1136.88(13), mean: 1261.55, max: 1398.94
Date: 12-17 at 17:29:09, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1127.45(12), mean: 1285.84, max: 1449.43
Date: 12-17 at 17:30:07, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1274.03, max: 1416.40
Date: 12-17 at 17:31:08, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1202.20, max: 1272.24
Date: 12-17 at 17:32:00, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1216.31, max: 1280.39
Date: 12-17 at 17:32:58, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1183.25, max: 1228.89
Date: 12-17 at 17:33:54, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1240.25, max: 1282.90
Date: 12-17 at 17:34:42, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1264.76, max: 1324.76
Date: 12-17 at 17:35:41, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1200.49, max: 1296.44
Date: 12-17 at 17:36:40, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1163.84, max: 1199.85
Date: 12-17 at 17:37:33, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1206.96, max: 1255.07
Date: 12-17 at 17:38:29, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1184.17, max: 1265.27
Date: 12-17 at 17:39:30, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1124.42(12), mean: 1147.93, max: 1177.14
