Date: 11-09 at 19:25:55, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1146.91(4), mean: 2800.42, max: 3300.89
Date: 11-09 at 19:27:07, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1059.56(4), mean: 2508.58, max: 3100.29
Date: 11-09 at 19:28:25, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1035.48(4), mean: 1147.81, max: 1320.33
Date: 11-09 at 19:29:37, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1022.41(4), mean: 1176.84, max: 1369.84
Date: 11-09 at 19:30:49, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1021.57(4), mean: 1234.80, max: 1420.24
Date: 11-09 at 19:32:01, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1021.50(4), mean: 1171.94, max: 1370.74
Date: 11-09 at 19:33:12, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1020.22(4), mean: 1119.52, max: 1339.83
Date: 11-09 at 19:34:20, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1020.22(4), mean: 1136.98, max: 1265.72
Date: 11-09 at 19:35:35, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 994.91(7), mean: 1062.93, max: 1161.45
Date: 11-09 at 19:36:43, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 992.91(7), mean: 1112.37, max: 1179.12
Date: 11-09 at 19:37:48, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 971.26(6), mean: 1136.01, max: 1231.61
Date: 11-09 at 19:39:01, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 945.76(6), mean: 1104.50, max: 1237.38
Date: 11-09 at 19:40:12, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 929.90(6), mean: 1123.44, max: 1218.39
Date: 11-09 at 19:41:25, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 925.26(6), mean: 1045.87, max: 1187.19
Date: 11-09 at 19:42:35, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 911.98(6), mean: 1035.93, max: 1146.64
Date: 11-09 at 19:43:51, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 907.38(6), mean: 945.73, max: 1056.54
Date: 11-09 at 19:45:00, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 898.82(6), mean: 939.46, max: 1014.54
Date: 11-09 at 19:46:10, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 898.82(6), mean: 951.80, max: 1051.59
Date: 11-09 at 19:47:22, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 898.82(6), mean: 937.63, max: 1027.72
Date: 11-09 at 19:48:31, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 884.02(5), mean: 922.75, max: 965.46
Date: 11-09 at 19:49:42, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 884.02(5), mean: 918.92, max: 959.14
Date: 11-09 at 19:50:49, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 884.02(5), mean: 955.03, max: 1013.21
Date: 11-09 at 19:52:02, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 884.02(5), mean: 901.35, max: 942.20
Date: 11-09 at 19:53:16, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 883.25(5), mean: 895.78, max: 922.24
Date: 11-09 at 19:54:22, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.93(5), mean: 911.75, max: 961.43
Date: 11-09 at 19:55:31, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.93(5), mean: 897.10, max: 928.65
Date: 11-09 at 19:56:39, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.73(5), mean: 909.70, max: 976.63
Date: 11-09 at 19:57:48, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.62(5), mean: 907.65, max: 973.18
Date: 11-09 at 19:58:54, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.62(5), mean: 890.75, max: 918.32
Date: 11-09 at 20:00:02, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.62(5), mean: 894.69, max: 933.27
Date: 11-09 at 20:01:11, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.62(5), mean: 897.44, max: 929.88
Date: 11-09 at 20:02:15, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.62(5), mean: 933.74, max: 980.06
Date: 11-09 at 20:03:24, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.62(5), mean: 1202.15, max: 1463.07
Date: 11-09 at 20:04:31, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.62(5), mean: 1113.36, max: 1360.41
Date: 11-09 at 20:05:41, #particle: 15, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 882.62(5), mean: 963.25, max: 1218.04
