Date: 12-24 at 02:33:06, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1205.31(9), mean: 2303.41, max: 3065.74
Date: 12-24 at 02:33:56, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1170.44(9), mean: 2012.33, max: 2760.76
Date: 12-24 at 02:34:48, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1164.04(9), mean: 1911.59, max: 2738.03
Date: 12-24 at 02:35:45, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1164.01(9), mean: 1855.68, max: 2645.02
Date: 12-24 at 02:36:39, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1156.35(9), mean: 1617.83, max: 2356.28
Date: 12-24 at 02:37:32, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1125.56(8), mean: 1281.76, max: 1454.67
Date: 12-24 at 02:38:29, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1105.87(8), mean: 1209.68, max: 1433.46
Date: 12-24 at 02:39:21, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1066.30(8), mean: 1188.24, max: 1414.56
Date: 12-24 at 02:40:14, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1031.35(8), mean: 1199.25, max: 1446.14
Date: 12-24 at 02:41:09, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1031.35(8), mean: 1201.16, max: 1458.60
Date: 12-24 at 02:42:05, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1031.35(8), mean: 1120.10, max: 1188.57
Date: 12-24 at 02:42:58, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1031.35(8), mean: 1178.22, max: 1235.87
Date: 12-24 at 02:43:55, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1031.35(8), mean: 1100.46, max: 1234.72
Date: 12-24 at 02:44:50, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1031.35(8), mean: 1319.42, max: 1536.27
Date: 12-24 at 02:45:44, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1031.35(8), mean: 1316.64, max: 1572.13
Date: 12-24 at 02:46:33, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1031.35(8), mean: 1284.49, max: 1535.57
Date: 12-24 at 02:47:29, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1025.95(9), mean: 1096.17, max: 1188.35
Date: 12-24 at 02:48:24, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1005.44(9), mean: 1098.70, max: 1220.21
Date: 12-24 at 02:49:13, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1002.37(9), mean: 1110.05, max: 1237.69
Date: 12-24 at 02:50:09, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 905.21, best obj: 1002.37(9), mean: 1084.51, max: 1271.81
