Date: 03-25 at 03:25:01, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 769.43(5), mean: 951.66, max: 1558.09
Date: 03-25 at 03:25:03, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 719.31(4), mean: 888.78, max: 1238.27
Date: 03-25 at 03:25:05, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 699.54(4), mean: 896.70, max: 1231.76
Date: 03-25 at 03:25:07, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 677.22(4), mean: 899.07, max: 1242.68
Date: 03-25 at 03:25:09, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 642.71(3), mean: 837.69, max: 971.67
Date: 03-25 at 03:25:12, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 638.80(3), mean: 871.05, max: 1008.18
Date: 03-25 at 03:25:15, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 638.80(3), mean: 677.07, max: 754.38
Date: 03-25 at 03:25:20, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 638.80(3), mean: 703.43, max: 766.86
Date: 03-25 at 03:25:23, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 638.80(3), mean: 690.10, max: 756.11
Date: 03-25 at 03:25:28, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 631.24(3), mean: 639.79, max: 654.61
Date: 03-25 at 03:25:30, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 648.67, max: 675.55
Date: 03-25 at 03:25:34, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 638.32, max: 655.28
Date: 03-25 at 03:25:41, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 634.73, max: 651.65
Date: 03-25 at 03:25:50, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 626.25, max: 626.25
Date: 03-25 at 03:25:58, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 626.25, max: 626.25
Date: 03-25 at 03:26:11, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 1780.86, max: 2108.77
Date: 03-25 at 03:26:14, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 913.30, max: 1325.69
Date: 03-25 at 03:26:19, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 692.99, max: 852.20
Date: 03-25 at 03:26:24, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 679.76, max: 748.23
Date: 03-25 at 03:26:32, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 1767.67, max: 2094.51
Date: 03-25 at 03:26:35, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 626.25(3), mean: 1218.06, max: 1714.57
