Date: 07-07 at 10:01:09, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1239.51(5) mean: 3217.03, max: 3662.63
Date: 07-07 at 10:02:01, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1160.47(10) mean: 2195.95, max: 3065.12
Date: 07-07 at 10:02:56, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1082.85(9) mean: 1882.02, max: 2798.37
Date: 07-07 at 10:03:50, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1074.47(9) mean: 1635.02, max: 2382.86
Date: 07-07 at 10:04:55, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1067.20(8) mean: 1271.68, max: 1914.52
Date: 07-07 at 10:05:56, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1038.99(10) mean: 1092.74, max: 1144.74
Date: 07-07 at 10:06:59, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1038.60(10) mean: 1092.67, max: 1153.02
Date: 07-07 at 10:08:05, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1030.96(10) mean: 1128.95, max: 1191.64
Date: 07-07 at 10:09:02, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1021.05(10) mean: 1183.31, max: 1249.94
Date: 07-07 at 10:10:09, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1021.05(10) mean: 1192.62, max: 1274.07
Date: 07-07 at 10:11:16, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1021.05(10) mean: 1230.65, max: 1305.46
Date: 07-07 at 10:12:37, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1021.05(10) mean: 1088.98, max: 1137.59
Date: 07-07 at 10:13:34, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1021.05(10) mean: 1143.73, max: 1209.83
Date: 07-07 at 10:14:42, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1021.05(10) mean: 1180.85, max: 1253.41
Date: 07-07 at 10:15:49, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1021.05(10) mean: 1089.18, max: 1163.34
Date: 07-07 at 10:16:39, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1015.26(9) mean: 1080.52, max: 1170.02
Date: 07-07 at 10:17:37, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1009.01(9) mean: 1114.87, max: 1211.05
Date: 07-07 at 10:18:42, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 988.30(8) mean: 1078.06, max: 1265.83
Date: 07-07 at 10:19:33, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 984.10(8) mean: 1111.00, max: 1326.72
Date: 07-07 at 10:20:24, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 984.10(8) mean: 1141.66, max: 1358.13
Date: 07-07 at 10:21:26, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 980.29(8) mean: 1017.03, max: 1092.20
Date: 07-07 at 10:22:16, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 980.29(8) mean: 1017.58, max: 1106.42
Date: 07-07 at 10:23:15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 980.29(8) mean: 1001.27, max: 1025.72
Date: 07-07 at 10:24:12, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 980.29(8) mean: 1012.92, max: 1064.50
Date: 07-07 at 10:25:20, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 980.29(8) mean: 1000.40, max: 1027.60
