Date: 07-07 at 15:57:27, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1253.15(11) mean: 3011.71, max: 3641.61
Date: 07-07 at 15:58:38, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1134.80(10) mean: 2757.38, max: 3455.50
Date: 07-07 at 16:00:03, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1119.22(10) mean: 2461.28, max: 3354.96
Date: 07-07 at 16:01:20, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1116.71(10) mean: 2264.00, max: 3161.95
Date: 07-07 at 16:02:21, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1116.67(10) mean: 1235.08, max: 1430.85
Date: 07-07 at 16:03:35, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1087.03(7) mean: 1202.27, max: 1400.73
Date: 07-07 at 16:04:46, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1064.80(7) mean: 1182.06, max: 1323.90
Date: 07-07 at 16:06:02, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1061.11(9) mean: 1133.17, max: 1188.00
Date: 07-07 at 16:06:50, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1061.11(9) mean: 1155.53, max: 1238.52
Date: 07-07 at 16:07:56, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1048.43(9) mean: 1128.96, max: 1249.91
Date: 07-07 at 16:09:12, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1044.44(9) mean: 1173.88, max: 1304.64
Date: 07-07 at 16:10:25, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1044.34(9) mean: 1178.39, max: 1268.66
Date: 07-07 at 16:11:33, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1044.34(9) mean: 1086.31, max: 1144.04
Date: 07-07 at 16:12:44, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1044.34(9) mean: 1081.75, max: 1190.86
Date: 07-07 at 16:13:39, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1044.34(9) mean: 1120.01, max: 1239.74
Date: 07-07 at 16:14:58, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1044.34(9) mean: 1081.76, max: 1197.27
Date: 07-07 at 16:16:16, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1063.95, max: 1091.46
Date: 07-07 at 16:17:31, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1062.79, max: 1082.83
Date: 07-07 at 16:18:34, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1077.12, max: 1131.71
Date: 07-07 at 16:19:47, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1068.31, max: 1129.05
Date: 07-07 at 16:21:02, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1061.17, max: 1082.83
Date: 07-07 at 16:22:07, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1067.02, max: 1097.79
Date: 07-07 at 16:23:15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1073.70, max: 1118.06
Date: 07-07 at 16:24:22, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1061.46, max: 1083.05
Date: 07-07 at 16:25:40, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1055.32, max: 1081.25
Date: 07-07 at 16:26:31, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1052.71, max: 1104.24
Date: 07-07 at 16:27:40, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1040.20(9) mean: 1043.12, max: 1062.24
Date: 07-07 at 16:28:37, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1039.61(9) mean: 1045.85, max: 1077.44
Date: 07-07 at 16:29:34, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1039.29(9) mean: 1041.34, max: 1048.83
Date: 07-07 at 16:30:49, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1039.29(9) mean: 1042.90, max: 1072.62
Date: 07-07 at 16:32:04, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1039.29(9) mean: 1041.24, max: 1053.01
Date: 07-07 at 16:33:17, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1039.29(9) mean: 1040.31, max: 1042.73
Date: 07-07 at 16:34:32, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1039.29(9) mean: 1040.28, max: 1042.32
Date: 07-07 at 16:35:51, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 874.87 best obj: 1039.29(9) mean: 1040.14, max: 1040.20
