Date: 12-05 at 06:32:38, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1306.42(4), mean: 2620.91, max: 3442.68
Date: 12-05 at 06:33:10, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1196.13(4), mean: 2026.03, max: 2795.73
Date: 12-05 at 06:33:37, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1163.98(4), mean: 1706.50, max: 2556.62
Date: 12-05 at 06:34:12, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1151.49(4), mean: 1370.93, max: 2010.11
Date: 12-05 at 06:34:56, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1146.34(4), mean: 1307.43, max: 1755.76
Date: 12-05 at 06:35:24, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1120.65(5), mean: 1328.78, max: 1794.73
Date: 12-05 at 06:36:09, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1097.60(5), mean: 1273.78, max: 1657.49
Date: 12-05 at 06:36:38, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1096.54(5), mean: 1307.61, max: 1750.89
Date: 12-05 at 06:37:07, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1096.54(5), mean: 1303.87, max: 1789.94
Date: 12-05 at 06:37:49, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1085.11(7), mean: 1155.46, max: 1348.45
Date: 12-05 at 06:38:31, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1078.82(7), mean: 1228.63, max: 1388.34
Date: 12-05 at 06:39:14, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1072.35(7), mean: 1189.70, max: 1421.21
Date: 12-05 at 06:39:46, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1071.43(7), mean: 1207.69, max: 1335.72
Date: 12-05 at 06:40:26, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1071.43(7), mean: 1171.23, max: 1319.91
Date: 12-05 at 06:41:19, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1066.20(8), mean: 1146.03, max: 1251.12
Date: 12-05 at 06:41:55, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1066.20(8), mean: 1174.40, max: 1275.95
Date: 12-05 at 06:42:32, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1053.36(7), mean: 1090.03, max: 1140.98
Date: 12-05 at 06:43:12, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1037.93(7), mean: 1077.12, max: 1111.60
Date: 12-05 at 06:43:57, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1036.76(7), mean: 1097.27, max: 1157.56
Date: 12-05 at 06:44:42, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1035.84(7), mean: 1090.03, max: 1215.88
Date: 12-05 at 06:45:28, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1031.77(7), mean: 1085.25, max: 1181.40
Date: 12-05 at 06:46:17, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1031.77(7), mean: 1061.99, max: 1134.19
Date: 12-05 at 06:46:55, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1031.77(7), mean: 1079.08, max: 1146.48
Date: 12-05 at 06:47:44, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1031.36(7), mean: 1059.51, max: 1121.64
Date: 12-05 at 06:48:36, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1031.36(7), mean: 1051.51, max: 1087.44
Date: 12-05 at 06:49:17, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1031.36(7), mean: 1098.40, max: 1139.20
Date: 12-05 at 06:50:01, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1031.36(7), mean: 1059.08, max: 1122.99
Date: 12-05 at 06:50:47, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1021.65(8), mean: 1071.99, max: 1111.86
Date: 12-05 at 06:51:25, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1018.38(7), mean: 1075.19, max: 1154.92
Date: 12-05 at 06:52:08, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1014.95(7), mean: 1046.88, max: 1125.00
Date: 12-05 at 06:52:47, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1014.95(7), mean: 1102.11, max: 1191.18
Date: 12-05 at 06:53:29, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1014.95(7), mean: 1033.55, max: 1072.28
Date: 12-05 at 06:54:17, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1014.95(7), mean: 1048.83, max: 1093.01
Date: 12-05 at 06:55:00, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1027.82, max: 1076.88
Date: 12-05 at 06:55:40, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1020.44, max: 1038.43
Date: 12-05 at 06:56:32, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1019.70, max: 1034.98
Date: 12-05 at 06:57:25, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1016.90, max: 1027.58
Date: 12-05 at 06:58:23, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1016.39, max: 1027.58
Date: 12-05 at 06:59:06, #particle: 15, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1016.39, max: 1027.58
Date: 12-05 at 06:59:59, #particle: 15, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1016.39, max: 1027.58
Date: 12-05 at 07:00:38, #particle: 15, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1030.01, max: 1074.36
Date: 12-05 at 07:01:21, #particle: 15, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1017.16, max: 1035.70
Date: 12-05 at 07:01:59, #particle: 15, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1025.62, max: 1058.43
Date: 12-05 at 07:02:46, #particle: 15, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 905.21, best obj: 1012.07(7), mean: 1019.39, max: 1037.11
