Date: 07-09 at 23:40:44, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 1075.14(5) mean: 3859.10, max: 4391.57
Date: 07-09 at 23:41:22, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 970.86(5) mean: 3014.78, max: 3625.06
Date: 07-09 at 23:42:08, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 922.12(5) mean: 2406.45, max: 3346.08
Date: 07-09 at 23:42:48, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 882.29(5) mean: 1931.61, max: 2922.18
Date: 07-09 at 23:43:28, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 882.29(5) mean: 1979.14, max: 2974.51
Date: 07-09 at 23:43:58, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 882.29(5) mean: 1001.69, max: 1110.98
Date: 07-09 at 23:44:29, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 882.29(5) mean: 995.24, max: 1186.15
Date: 07-09 at 23:44:56, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 882.29(5) mean: 975.09, max: 1049.56
Date: 07-09 at 23:45:34, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 882.29(5) mean: 1091.77, max: 1645.02
Date: 07-09 at 23:46:15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 840.26(5) mean: 978.50, max: 1544.70
Date: 07-09 at 23:46:57, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 832.67(5) mean: 988.74, max: 1578.94
Date: 07-09 at 23:47:25, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 832.67(5) mean: 980.46, max: 1217.79
Date: 07-09 at 23:47:53, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 832.67(5) mean: 900.20, max: 1001.45
Date: 07-09 at 23:48:23, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 832.67(5) mean: 893.61, max: 1001.45
Date: 07-09 at 23:48:53, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 832.67(5) mean: 892.94, max: 1001.45
