Date: 01-24 at 21:05:22, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1467.97(15), mean: 2506.90, max: 2833.75
Date: 01-24 at 21:06:21, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1362.84(17), mean: 1753.81, max: 2777.99
Date: 01-24 at 21:07:18, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1333.77(17), mean: 1739.09, max: 2779.24
Date: 01-24 at 21:08:08, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1332.48(17), mean: 1749.56, max: 2685.36
Date: 01-24 at 21:09:01, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1332.48(17), mean: 1683.42, max: 2531.68
Date: 01-24 at 21:10:00, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1318.99(16), mean: 1552.67, max: 2484.68
Date: 01-24 at 21:10:57, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1301.84(16), mean: 1453.56, max: 2401.36
Date: 01-24 at 21:11:51, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1292.49(16), mean: 1462.52, max: 2395.64
Date: 01-24 at 21:12:48, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1288.94(16), mean: 1509.26, max: 2371.57
Date: 01-24 at 21:13:49, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1288.94(16), mean: 1366.06, max: 1472.83
Date: 01-24 at 21:14:52, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1288.94(16), mean: 1349.58, max: 1386.82
Date: 01-24 at 21:15:43, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1288.94(16), mean: 1372.35, max: 1427.22
Date: 01-24 at 21:16:37, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1288.94(16), mean: 1377.51, max: 1473.62
Date: 01-24 at 21:17:34, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1287.17(16), mean: 2288.59, max: 2603.22
Date: 01-24 at 21:18:27, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 2119.19, max: 2568.06
Date: 01-24 at 21:19:30, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 1451.10, max: 1590.84
Date: 01-24 at 21:20:23, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 1489.22, max: 1577.47
Date: 01-24 at 21:21:23, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 1375.84, max: 1427.38
Date: 01-24 at 21:22:19, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 1394.15, max: 1463.93
Date: 01-24 at 21:23:15, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 2281.31, max: 2573.82
Date: 01-24 at 21:24:16, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 1996.91, max: 2542.56
Date: 01-24 at 21:25:07, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 1954.05, max: 2553.24
Date: 01-24 at 21:26:01, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 1760.33, max: 2477.90
Date: 01-24 at 21:26:55, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 2339.29, max: 2783.99
Date: 01-24 at 21:27:52, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1281.70(16), mean: 2018.54, max: 2572.74
