Date: 12-03 at 20:50:04, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1390.68(12), mean: 3510.23, max: 4002.32
Date: 12-03 at 20:50:53, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1280.58(12), mean: 3387.81, max: 3816.69
Date: 12-03 at 20:51:39, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1269.23(12), mean: 3315.47, max: 3732.32
Date: 12-03 at 20:52:27, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1239.41(12), mean: 3311.07, max: 3718.41
Date: 12-03 at 20:53:18, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1210.85(12), mean: 2944.37, max: 3224.94
Date: 12-03 at 20:54:12, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1195.77(14), mean: 2630.66, max: 3139.79
Date: 12-03 at 20:55:00, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1110.44(14), mean: 2417.38, max: 3015.28
Date: 12-03 at 20:55:54, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1084.08(14), mean: 2113.84, max: 2719.13
Date: 12-03 at 20:56:54, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1032.29(13), mean: 1172.74, max: 1277.19
Date: 12-03 at 20:57:42, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 984.86(13), mean: 1173.24, max: 1313.33
Date: 12-03 at 20:58:32, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 958.48(12), mean: 1174.13, max: 1309.50
Date: 12-03 at 20:59:22, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 958.48(12), mean: 1143.32, max: 1324.52
Date: 12-03 at 21:00:16, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 958.48(12), mean: 1049.29, max: 1272.42
Date: 12-03 at 21:01:10, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 948.91(12), mean: 999.18, max: 1055.46
Date: 12-03 at 21:01:54, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 948.91(12), mean: 1059.80, max: 1120.84
Date: 12-03 at 21:02:46, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 946.70(12), mean: 1007.28, max: 1098.34
Date: 12-03 at 21:03:35, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 946.70(12), mean: 1003.60, max: 1112.90
Date: 12-03 at 21:04:25, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 946.70(12), mean: 980.70, max: 1026.57
Date: 12-03 at 21:05:12, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 946.70(12), mean: 997.08, max: 1052.80
Date: 12-03 at 21:06:06, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 946.70(12), mean: 984.08, max: 1045.97
Date: 12-03 at 21:06:51, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 923.48(12), mean: 3115.41, max: 3659.86
Date: 12-03 at 21:07:46, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 923.48(12), mean: 1292.48, max: 1500.85
Date: 12-03 at 21:08:33, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 923.48(12), mean: 1228.11, max: 1404.50
Date: 12-03 at 21:09:26, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 923.48(12), mean: 1077.69, max: 1202.98
Date: 12-03 at 21:10:17, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 923.48(12), mean: 3159.63, max: 3735.36
Date: 12-03 at 21:11:10, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 923.48(12), mean: 1262.03, max: 1488.72
