Date: 07-10 at 21:29:47, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 1094.06(11) mean: 2787.87, max: 4173.43
Date: 07-10 at 21:30:44, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 825.99(6) mean: 2754.76, max: 4143.70
Date: 07-10 at 21:31:39, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 771.01(5) mean: 2394.43, max: 3789.76
Date: 07-10 at 21:32:36, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 761.05(5) mean: 2060.99, max: 3291.81
Date: 07-10 at 21:33:30, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 761.05(5) mean: 1013.98, max: 1146.25
Date: 07-10 at 21:34:24, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 761.05(5) mean: 894.50, max: 1046.29
Date: 07-10 at 21:35:17, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 736.35(6) mean: 818.53, max: 882.95
Date: 07-10 at 21:36:08, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 718.49(5) mean: 794.08, max: 855.25
Date: 07-10 at 21:36:59, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 716.93(5) mean: 802.07, max: 857.80
Date: 07-10 at 21:37:50, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 716.65(5) mean: 779.98, max: 852.97
Date: 07-10 at 21:38:43, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 716.65(5) mean: 762.45, max: 819.40
Date: 07-10 at 21:39:35, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 716.65(5) mean: 755.37, max: 819.40
Date: 07-10 at 21:40:29, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 716.65(5) mean: 776.51, max: 850.35
Date: 07-10 at 21:41:17, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 716.65(5) mean: 753.61, max: 821.74
Date: 07-10 at 21:42:09, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 690.45(5) mean: 748.53, max: 819.30
Date: 07-10 at 21:43:01, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 690.27(5) mean: 752.67, max: 793.66
Date: 07-10 at 21:43:52, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 686.28(5) mean: 740.48, max: 793.66
Date: 07-10 at 21:44:45, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 685.51(5) mean: 692.35, max: 750.32
Date: 07-10 at 21:45:37, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 670.36(5) mean: 686.91, max: 709.38
