Date: 07-11 at 03:00:14, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 1085.11(5) mean: 3859.76, max: 4391.57
Date: 07-11 at 03:01:16, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 893.04(5) mean: 3192.25, max: 3842.34
Date: 07-11 at 03:02:20, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 859.06(5) mean: 3009.01, max: 3792.48
Date: 07-11 at 03:03:17, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 834.93(5) mean: 999.43, max: 1125.54
Date: 07-11 at 03:04:14, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 807.76(5) mean: 1027.80, max: 1186.14
Date: 07-11 at 03:05:08, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.47(5) mean: 897.67, max: 1036.09
Date: 07-11 at 03:06:01, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.47(5) mean: 927.31, max: 1078.24
Date: 07-11 at 03:06:53, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.47(5) mean: 868.66, max: 940.57
Date: 07-11 at 03:07:43, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 772.85(5) mean: 839.49, max: 934.59
Date: 07-11 at 03:08:35, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 750.79(4) mean: 874.98, max: 987.18
Date: 07-11 at 03:09:25, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 748.11(4) mean: 857.64, max: 998.26
Date: 07-11 at 03:10:18, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 748.11(4) mean: 922.11, max: 1073.11
Date: 07-11 at 03:11:06, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 748.11(4) mean: 794.92, max: 914.62
Date: 07-11 at 03:11:59, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 747.53(5) mean: 780.20, max: 896.28
Date: 07-11 at 03:12:49, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 747.53(5) mean: 769.77, max: 895.63
Date: 07-11 at 03:13:45, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 734.17(6) mean: 750.84, max: 789.28
Date: 07-11 at 03:14:38, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 732.40(6) mean: 748.33, max: 772.12
Date: 07-11 at 03:15:29, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 703.28(6) mean: 742.96, max: 753.20
Date: 07-11 at 03:16:19, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 701.06(6) mean: 749.25, max: 764.35
Date: 07-11 at 03:17:10, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 700.71(6) mean: 713.11, max: 801.60
Date: 07-11 at 03:17:59, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 672.03(5) mean: 705.62, max: 819.98
Date: 07-11 at 03:18:51, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 670.59(5) mean: 706.27, max: 764.98
Date: 07-11 at 03:19:41, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 670.59(5) mean: 687.84, max: 710.40
