Date: 07-10 at 23:20:23, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 1153.11(5) mean: 3470.40, max: 4147.97
Date: 07-10 at 23:21:24, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 1063.77(5) mean: 2949.94, max: 3921.01
Date: 07-10 at 23:22:20, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 974.33(5) mean: 1717.88, max: 3049.22
Date: 07-10 at 23:23:16, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 925.88(6) mean: 1440.37, max: 2069.54
Date: 07-10 at 23:24:09, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 884.37(6) mean: 1417.91, max: 1932.84
Date: 07-10 at 23:25:04, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 880.26(6) mean: 1416.88, max: 1958.91
Date: 07-10 at 23:25:58, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 880.26(6) mean: 1406.26, max: 1834.61
Date: 07-10 at 23:26:52, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 783.01(6) mean: 961.23, max: 1051.34
Date: 07-10 at 23:27:47, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 729.81(5) mean: 947.98, max: 1082.25
Date: 07-10 at 23:28:40, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 719.76(5) mean: 840.62, max: 1016.42
Date: 07-10 at 23:29:31, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 706.19(5) mean: 760.83, max: 841.60
Date: 07-10 at 23:30:18, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 698.70(5) mean: 746.14, max: 787.77
Date: 07-10 at 23:31:12, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17 best obj: 690.80(5) mean: 779.03, max: 825.79
