Date: 01-02 at 19:50:35, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 1014.72(5), mean: 3214.40, max: 4081.83
Date: 01-02 at 19:51:28, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 867.15(5), mean: 2464.35, max: 3225.03
Date: 01-02 at 19:52:22, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 850.75(5), mean: 2010.70, max: 2840.92
Date: 01-02 at 19:53:16, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 840.06(5), mean: 1460.34, max: 2026.15
Date: 01-02 at 19:54:11, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 836.39(5), mean: 1416.95, max: 2031.64
Date: 01-02 at 19:55:04, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 784.36(5), mean: 985.04, max: 1107.36
Date: 01-02 at 19:56:01, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 784.36(5), mean: 977.19, max: 1087.45
Date: 01-02 at 19:56:55, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 784.36(5), mean: 1007.50, max: 1144.33
Date: 01-02 at 19:57:46, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 782.27(5), mean: 822.89, max: 885.65
Date: 01-02 at 19:58:37, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 717.84(5), mean: 803.52, max: 849.48
Date: 01-02 at 19:59:30, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.55(5), mean: 805.08, max: 850.49
Date: 01-02 at 20:00:22, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.55(5), mean: 846.52, max: 903.33
Date: 01-02 at 20:01:14, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.55(5), mean: 782.01, max: 831.83
Date: 01-02 at 20:02:07, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.55(5), mean: 786.46, max: 879.73
Date: 01-02 at 20:03:01, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.55(5), mean: 769.48, max: 815.82
Date: 01-02 at 20:03:54, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 701.86(6), mean: 2707.62, max: 3244.80
Date: 01-02 at 20:04:47, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 701.86(6), mean: 1022.72, max: 1222.66
Date: 01-02 at 20:05:39, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 701.86(6), mean: 922.80, max: 1104.07
Date: 01-02 at 20:06:34, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 701.86(6), mean: 803.79, max: 904.56
Date: 01-02 at 20:07:27, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 685.54(5), mean: 3071.27, max: 3643.49
Date: 01-02 at 20:08:20, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 685.51(5), mean: 997.21, max: 1144.84
