Date: 12-26 at 01:12:46, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1466.14(18), mean: 2188.75, max: 2916.28
Date: 12-26 at 01:13:49, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1359.82(16), mean: 2134.43, max: 2926.44
Date: 12-26 at 01:14:47, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1348.99(16), mean: 2115.93, max: 2841.68
Date: 12-26 at 01:15:56, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1462.98, max: 1524.29
Date: 12-26 at 01:17:02, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1466.26, max: 1560.74
Date: 12-26 at 01:18:01, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1458.96, max: 1586.58
Date: 12-26 at 01:19:12, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1406.80, max: 1467.94
Date: 12-26 at 01:20:22, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1411.76, max: 1475.58
Date: 12-26 at 01:21:22, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1431.64, max: 1510.47
Date: 12-26 at 01:22:27, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1426.44, max: 1549.91
Date: 12-26 at 01:23:26, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1476.93, max: 1630.74
Date: 12-26 at 01:24:30, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1512.39, max: 1664.25
Date: 12-26 at 01:25:40, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1338.02(15), mean: 1429.67, max: 1591.31
Date: 12-26 at 01:26:40, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1331.12(16), mean: 1453.51, max: 1616.58
