Date: 01-14 at 00:48:08, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1556.23(15), mean: 2674.81, max: 3007.37
Date: 01-14 at 00:49:00, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1517.32(15), mean: 2654.44, max: 3014.72
Date: 01-14 at 00:49:51, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1514.70(15), mean: 2309.52, max: 2910.14
Date: 01-14 at 00:50:44, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1514.11(15), mean: 2238.68, max: 2843.21
Date: 01-14 at 00:51:41, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1514.11(15), mean: 2210.87, max: 2857.85
Date: 01-14 at 00:52:37, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1461.34(15), mean: 1771.02, max: 2831.57
Date: 01-14 at 00:53:34, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1424.49(15), mean: 1727.04, max: 2845.13
Date: 01-14 at 00:54:25, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1654.66, max: 2833.47
Date: 01-14 at 00:55:17, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1678.31, max: 2850.65
Date: 01-14 at 00:56:15, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1676.01, max: 2850.97
Date: 01-14 at 00:57:20, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1622.37, max: 2859.05
Date: 01-14 at 00:58:13, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1668.22, max: 2872.11
Date: 01-14 at 00:59:10, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1596.18, max: 1749.74
Date: 01-14 at 01:00:06, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1592.36, max: 1746.30
Date: 01-14 at 01:01:16, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1458.26, max: 1580.29
Date: 01-14 at 01:02:03, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1478.06, max: 1608.16
Date: 01-14 at 01:02:54, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1612.81, max: 1941.77
Date: 01-14 at 01:03:47, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1375.10(15), mean: 1630.94, max: 1998.95
