Date: 01-24 at 00:47:55, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1641.57(6), mean: 3628.18, max: 4365.57
Date: 01-24 at 00:48:31, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1585.02(6), mean: 2840.25, max: 3776.75
Date: 01-24 at 00:49:12, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1574.32(11), mean: 2369.11, max: 3148.82
Date: 01-24 at 00:49:55, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1467.31(8), mean: 1601.09, max: 1739.84
Date: 01-24 at 00:50:37, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1451.00(8), mean: 1629.97, max: 1775.01
Date: 01-24 at 00:51:26, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1442.41(8), mean: 1668.98, max: 1839.19
Date: 01-24 at 00:52:19, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1442.23(9), mean: 1528.21, max: 1673.47
Date: 01-24 at 00:53:11, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1396.22(9), mean: 1496.65, max: 1599.16
Date: 01-24 at 00:53:49, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1384.68(9), mean: 1624.53, max: 1742.56
Date: 01-24 at 00:54:42, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1368.14(9), mean: 1569.78, max: 1731.13
Date: 01-24 at 00:55:18, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1368.14(9), mean: 1621.17, max: 1760.55
