Date: 07-08 at 21:49:14, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 1089.51(10) mean: 3495.01, max: 4440.13
Date: 07-08 at 21:50:03, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 956.43(10) mean: 3295.49, max: 4115.99
Date: 07-08 at 21:50:56, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 868.73(9) mean: 2496.72, max: 3544.87
Date: 07-08 at 21:51:46, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 843.97(9) mean: 1768.09, max: 2839.33
Date: 07-08 at 21:52:32, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 757.16(7) mean: 1738.88, max: 2807.10
Date: 07-08 at 21:53:27, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 753.35(7) mean: 874.97, max: 993.24
Date: 07-08 at 21:54:14, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 747.08(7) mean: 843.31, max: 979.54
Date: 07-08 at 21:55:02, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 738.47(7) mean: 817.70, max: 1016.69
Date: 07-08 at 21:55:51, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 734.88(7) mean: 871.37, max: 1073.33
Date: 07-08 at 21:56:38, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 734.88(7) mean: 806.33, max: 952.65
Date: 07-08 at 21:57:27, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 716.76(6) mean: 792.58, max: 920.26
Date: 07-08 at 21:58:15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 716.76(6) mean: 828.88, max: 960.00
Date: 07-08 at 21:59:02, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 716.76(6) mean: 787.12, max: 835.19
Date: 07-08 at 21:59:52, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 716.76(6) mean: 798.48, max: 878.30
Date: 07-08 at 22:00:37, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 716.76(6) mean: 781.59, max: 908.38
Date: 07-08 at 22:01:24, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 716.76(6) mean: 935.22, max: 1400.77
Date: 07-08 at 22:02:13, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 716.76(6) mean: 835.09, max: 1006.72
Date: 07-08 at 22:02:58, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 716.76(6) mean: 785.38, max: 892.03
