Date: 07-09 at 00:37:58, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 1090.84(9) mean: 3040.73, max: 4339.51
Date: 07-09 at 00:38:47, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 934.78(10) mean: 2436.08, max: 3593.77
Date: 07-09 at 00:39:36, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 845.50(7) mean: 2121.15, max: 3374.31
Date: 07-09 at 00:40:22, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 838.23(7) mean: 1897.65, max: 3151.74
Date: 07-09 at 00:41:11, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 832.27(8) mean: 1224.75, max: 1897.02
Date: 07-09 at 00:42:02, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 808.71(7) mean: 1225.20, max: 1906.04
Date: 07-09 at 00:42:48, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 766.09(7) mean: 1190.30, max: 1877.11
Date: 07-09 at 00:43:39, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 741.77(7) mean: 860.19, max: 982.27
Date: 07-09 at 00:44:29, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 741.77(7) mean: 837.64, max: 970.69
Date: 07-09 at 00:45:17, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 735.98(7) mean: 811.52, max: 898.06
Date: 07-09 at 00:46:08, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 728.88(6) mean: 801.02, max: 898.06
Date: 07-09 at 00:46:53, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 725.38(6) mean: 855.14, max: 949.56
Date: 07-09 at 00:47:40, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 720.30(6) mean: 822.01, max: 906.21
Date: 07-09 at 00:48:28, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 719.07(6) mean: 854.01, max: 957.31
Date: 07-09 at 00:49:16, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 719.07(6) mean: 832.03, max: 900.60
Date: 07-09 at 00:50:00, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 719.07(6) mean: 861.26, max: 931.91
