Date: 07-06 at 02:59:08, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1680.68(20) mean: 2683.28, max: 2931.86
Date: 07-06 at 03:00:33, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1610.35(20) mean: 2217.09, max: 2872.27
Date: 07-06 at 03:02:00, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1589.95(19) mean: 2068.13, max: 2850.42
Date: 07-06 at 03:03:23, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1584.38(19) mean: 1922.86, max: 2830.20
Date: 07-06 at 03:04:56, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1584.38(19) mean: 1782.08, max: 2841.93
Date: 07-06 at 03:06:18, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1584.38(19) mean: 1751.13, max: 1877.39
Date: 07-06 at 03:07:36, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1584.38(19) mean: 1754.93, max: 1906.33
Date: 07-06 at 03:09:02, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1584.38(19) mean: 1706.71, max: 1914.40
Date: 07-06 at 03:10:23, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1584.38(19) mean: 1790.90, max: 1983.58
Date: 07-06 at 03:11:48, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1526.74(20) mean: 1633.16, max: 1758.69
Date: 07-06 at 03:13:05, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.51(20) mean: 1628.67, max: 1730.56
Date: 07-06 at 03:14:27, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.23(20) mean: 1638.77, max: 1763.90
Date: 07-06 at 03:15:58, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.23(20) mean: 1627.41, max: 1752.88
Date: 07-06 at 03:17:24, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.23(20) mean: 1595.81, max: 1679.02
Date: 07-06 at 03:18:51, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.23(20) mean: 1597.94, max: 1647.83
Date: 07-06 at 03:20:08, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.23(20) mean: 1618.96, max: 1691.80
Date: 07-06 at 03:21:33, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.23(20) mean: 1677.35, max: 1879.75
Date: 07-06 at 03:23:00, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1500.20(19) mean: 1594.09, max: 1754.78
Date: 07-06 at 03:24:19, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1614.30, max: 1780.57
Date: 07-06 at 03:25:45, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1581.39, max: 1683.03
Date: 07-06 at 03:27:07, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1567.73, max: 1687.41
Date: 07-06 at 03:28:30, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1584.20, max: 1657.88
Date: 07-06 at 03:29:45, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1626.41, max: 1725.63
Date: 07-06 at 03:31:19, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1595.44, max: 1759.54
Date: 07-06 at 03:32:45, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1545.10, max: 1587.62
Date: 07-06 at 03:34:09, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1567.95, max: 1618.05
Date: 07-06 at 03:35:32, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1537.21, max: 1566.48
Date: 07-06 at 03:37:00, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1610.89, max: 1694.77
Date: 07-06 at 03:38:16, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1630.23, max: 1746.55
Date: 07-06 at 03:39:45, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.71(19) mean: 1571.69, max: 1753.73
Date: 07-06 at 03:41:05, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1494.46(19) mean: 1541.38, max: 1598.02
Date: 07-06 at 03:42:30, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1494.46(19) mean: 1535.14, max: 1609.84
Date: 07-06 at 03:43:57, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1489.19(19) mean: 1524.88, max: 1598.55
Date: 07-06 at 03:45:28, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1488.50(19) mean: 1513.91, max: 1560.26
Date: 07-06 at 03:46:49, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1488.50(19) mean: 1521.25, max: 1566.39
Date: 07-06 at 03:48:12, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1488.50(19) mean: 1540.58, max: 1609.77
Date: 07-06 at 03:49:32, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1487.43(19) mean: 1523.97, max: 1613.95
Date: 07-06 at 03:50:48, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1487.43(19) mean: 1518.89, max: 1610.84
Date: 07-06 at 03:52:05, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1487.43(19) mean: 1543.28, max: 1639.25
Date: 07-06 at 03:53:42, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1507.87, max: 1565.02
Date: 07-06 at 03:55:10, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1495.73, max: 1525.75
Date: 07-06 at 03:56:40, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1495.74, max: 1525.75
Date: 07-06 at 03:58:02, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1503.82, max: 1558.53
Date: 07-06 at 03:59:32, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1494.53, max: 1528.14
Date: 07-06 at 04:00:59, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1545.20, max: 1836.43
Date: 07-06 at 04:02:36, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1516.04, max: 1785.16
Date: 07-06 at 04:03:52, iter: 52, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1528.96, max: 1796.66
Date: 07-06 at 04:05:16, iter: 53, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1526.61, max: 1812.93
Date: 07-06 at 04:06:45, iter: 55, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1555.50, max: 1888.02
Date: 07-06 at 04:08:15, iter: 56, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1486.78(19) mean: 1532.44, max: 1703.26
