Date: 07-05 at 21:27:11, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1652.34(21) mean: 2510.45, max: 2950.55
Date: 07-05 at 21:28:42, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1594.71(21) mean: 2231.89, max: 2900.41
Date: 07-05 at 21:30:14, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1577.82(20) mean: 2242.88, max: 2939.92
Date: 07-05 at 21:31:43, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1571.55(20) mean: 2254.42, max: 2903.39
Date: 07-05 at 21:33:07, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1571.45(20) mean: 1963.99, max: 2866.33
Date: 07-05 at 21:34:40, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1571.45(20) mean: 1724.07, max: 1925.55
Date: 07-05 at 21:36:04, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1571.45(20) mean: 1722.88, max: 1942.41
Date: 07-05 at 21:37:38, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1567.65(20) mean: 1689.96, max: 1978.66
Date: 07-05 at 21:39:25, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1565.53(20) mean: 1611.63, max: 1709.32
Date: 07-05 at 21:40:56, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1550.99(20) mean: 1609.46, max: 1713.71
Date: 07-05 at 21:42:25, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1550.99(20) mean: 1639.10, max: 1707.39
Date: 07-05 at 21:43:54, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1550.99(20) mean: 1634.01, max: 1708.69
Date: 07-05 at 21:45:22, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1550.99(20) mean: 1670.43, max: 1759.15
