Date: 07-05 at 14:36:39, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1699.16(20) mean: 2463.40, max: 2886.08
Date: 07-05 at 14:38:19, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1598.44(20) mean: 2323.22, max: 2906.80
Date: 07-05 at 14:39:43, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1581.10(20) mean: 2305.20, max: 2874.39
Date: 07-05 at 14:41:25, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1581.10(20) mean: 2293.71, max: 2856.46
Date: 07-05 at 14:43:17, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1581.10(20) mean: 1669.55, max: 1776.08
Date: 07-05 at 14:44:53, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1581.10(20) mean: 1717.16, max: 1801.21
Date: 07-05 at 14:46:29, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1581.10(20) mean: 1752.48, max: 1856.07
Date: 07-05 at 14:48:06, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1581.10(20) mean: 1774.67, max: 1910.63
Date: 07-05 at 14:49:43, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1581.10(20) mean: 1729.70, max: 1906.39
Date: 07-05 at 14:51:19, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1553.01(19) mean: 1676.17, max: 1904.62
Date: 07-05 at 14:52:50, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1553.01(19) mean: 1708.28, max: 1947.46
Date: 07-05 at 14:54:34, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1553.01(19) mean: 1640.44, max: 1911.71
Date: 07-05 at 14:56:13, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1553.01(19) mean: 1649.08, max: 1747.63
Date: 07-05 at 14:57:46, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1550.38(19) mean: 1653.69, max: 1786.13
Date: 07-05 at 14:59:32, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1549.74(19) mean: 1605.83, max: 1723.29
Date: 07-05 at 15:01:08, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1549.74(19) mean: 1622.80, max: 1782.67
