Date: 03-25 at 01:10:02, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 597.21(5), mean: 1444.28, max: 1889.35
Date: 03-25 at 01:10:06, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 509.58(4), mean: 1011.05, max: 1548.49
Date: 03-25 at 01:10:10, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 492.11(4), mean: 1059.14, max: 1592.79
Date: 03-25 at 01:10:13, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 445.88(3), mean: 802.17, max: 1189.23
Date: 03-25 at 01:10:17, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 416.57(3), mean: 742.69, max: 1165.86
Date: 03-25 at 01:10:21, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 408.07(3), mean: 810.98, max: 1237.71
Date: 03-25 at 01:10:25, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 404.52(3), mean: 525.15, max: 668.09
Date: 03-25 at 01:10:29, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 401.80(3), mean: 470.82, max: 537.32
Date: 03-25 at 01:10:32, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 388.95(3), mean: 482.44, max: 562.02
Date: 03-25 at 01:10:35, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 388.64(3), mean: 499.79, max: 579.27
Date: 03-25 at 01:10:40, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 388.64(3), mean: 418.41, max: 460.92
Date: 03-25 at 01:10:44, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 372.36(3), mean: 403.49, max: 445.26
Date: 03-25 at 01:10:49, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 372.36(3), mean: 402.53, max: 450.74
Date: 03-25 at 01:11:02, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 369.63(3), mean: 374.30, max: 382.60
Date: 03-25 at 01:11:11, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 369.63(3), mean: 371.55, max: 376.83
Date: 03-25 at 01:11:27, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 369.63(3), mean: 369.63, max: 369.63
Date: 03-25 at 01:11:43, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 369.63(3), mean: 369.63, max: 369.63
Date: 03-25 at 01:11:58, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 369.63(3), mean: 369.63, max: 369.63
Date: 03-25 at 01:12:14, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 369.63(3), mean: 1543.01, max: 1786.87
Date: 03-25 at 01:12:19, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 369.63(3), mean: 986.56, max: 1386.31
Date: 03-25 at 01:12:24, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 392.68, max: 449.96
Date: 03-25 at 01:12:33, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 383.49, max: 431.14
Date: 03-25 at 01:12:39, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 371.02, max: 391.40
Date: 03-25 at 01:12:55, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 369.39, max: 374.03
Date: 03-25 at 01:13:11, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 370.54, max: 391.40
Date: 03-25 at 01:13:27, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 1526.37, max: 1821.25
Date: 03-25 at 01:13:32, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 822.51, max: 1333.12
Date: 03-25 at 01:13:38, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 534.34, max: 649.39
Date: 03-25 at 01:13:42, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 502.11, max: 658.54
Date: 03-25 at 01:13:49, particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 1548.53, max: 1802.50
Date: 03-25 at 01:13:53, particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, best obj: 369.05(3), mean: 536.08, max: 868.88
