Date: 03-25 at 01:27:12, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 557.67(4), mean: 942.94, max: 1714.28
Date: 03-25 at 01:27:16, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 475.67(3), mean: 755.82, max: 1273.20
Date: 03-25 at 01:27:19, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 445.96(3), mean: 666.52, max: 899.41
Date: 03-25 at 01:27:23, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 445.01(3), mean: 748.08, max: 990.34
Date: 03-25 at 01:27:27, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 445.01(3), mean: 600.38, max: 763.17
Date: 03-25 at 01:27:31, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 439.48(3), mean: 525.50, max: 657.45
Date: 03-25 at 01:27:37, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 432.68(3), mean: 514.67, max: 654.50
Date: 03-25 at 01:27:42, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 410.08(3), mean: 483.94, max: 613.77
Date: 03-25 at 01:27:47, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 393.82(3), mean: 431.17, max: 490.02
Date: 03-25 at 01:27:50, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 442.48, max: 499.42
Date: 03-25 at 01:27:54, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 392.98, max: 412.28
Date: 03-25 at 01:28:01, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 405.09, max: 426.40
Date: 03-25 at 01:28:09, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 391.82, max: 402.32
Date: 03-25 at 01:28:21, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 390.84, max: 400.38
Date: 03-25 at 01:28:35, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 1540.08, max: 1802.29
Date: 03-25 at 01:28:39, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 813.45, max: 1096.53
Date: 03-25 at 01:28:44, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 537.57, max: 646.49
Date: 03-25 at 01:28:51, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 414.74, max: 483.05
Date: 03-25 at 01:29:01, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 1546.77, max: 1839.97
Date: 03-25 at 01:29:06, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 390.05(2), mean: 748.84, max: 1060.84
