Date: 01-14 at 09:39:16, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 1004.79(4), mean: 3046.90, max: 3644.32
Date: 01-14 at 09:40:16, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 978.92(4), mean: 2602.59, max: 3245.92
Date: 01-14 at 09:41:13, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 970.28(4), mean: 1711.90, max: 2478.60
Date: 01-14 at 09:42:10, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 970.28(4), mean: 1111.94, max: 1245.41
Date: 01-14 at 09:43:06, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 970.28(4), mean: 1259.77, max: 1435.37
Date: 01-14 at 09:44:03, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 970.28(4), mean: 1074.90, max: 1234.68
Date: 01-14 at 09:44:57, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 966.93(4), mean: 1115.37, max: 1245.69
Date: 01-14 at 09:45:49, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 956.79(5), mean: 989.32, max: 1037.37
Date: 01-14 at 09:46:39, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 945.96(4), mean: 984.12, max: 1086.14
Date: 01-14 at 09:47:31, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 945.96(4), mean: 973.09, max: 1036.38
Date: 01-14 at 09:48:24, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 943.55(4), mean: 1005.00, max: 1120.46
Date: 01-14 at 09:49:17, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 943.55(4), mean: 985.88, max: 1089.79
Date: 01-14 at 09:50:08, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 943.55(4), mean: 976.78, max: 1041.30
Date: 01-14 at 09:51:00, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 943.55(4), mean: 956.12, max: 1025.67
