Date: 02-04 at 04:04:48, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1538.17(13), mean: 3670.01, max: 4118.05
Date: 02-04 at 04:06:19, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1276.68(13), mean: 3626.31, max: 4122.23
Date: 02-04 at 04:07:44, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1251.83(13), mean: 3335.17, max: 4023.22
Date: 02-04 at 04:09:24, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1251.44(13), mean: 3290.03, max: 3956.07
Date: 02-04 at 04:11:06, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1251.33(13), mean: 3050.84, max: 3760.91
Date: 02-04 at 04:12:42, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1209.77(15), mean: 3035.83, max: 3761.10
Date: 02-04 at 04:14:20, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1141.81(14), mean: 2832.58, max: 3646.38
Date: 02-04 at 04:16:19, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1087.08(13), mean: 1362.01, max: 1539.50
Date: 02-04 at 04:17:58, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1042.11(15), mean: 1150.72, max: 1311.78
Date: 02-04 at 04:19:33, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 927.84(12), mean: 1177.76, max: 1348.82
Date: 02-04 at 04:21:12, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 1083.72, max: 1247.64
Date: 02-04 at 04:22:31, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 1131.34, max: 1277.21
Date: 02-04 at 04:24:06, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 1047.86, max: 1147.99
Date: 02-04 at 04:25:38, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 1074.87, max: 1181.95
Date: 02-04 at 04:27:03, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 1092.13, max: 1243.75
Date: 02-04 at 04:28:34, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 3194.43, max: 3765.41
Date: 02-04 at 04:30:06, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 2599.19, max: 3529.56
Date: 02-04 at 04:31:33, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 2355.43, max: 3158.31
Date: 02-04 at 04:33:01, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 1993.64, max: 2920.80
Date: 02-04 at 04:34:47, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 3142.21, max: 3639.67
Date: 02-04 at 04:36:11, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 925.03(12), mean: 2746.47, max: 3295.47
