Date: 02-04 at 10:44:58, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1751.78(12), mean: 3684.25, max: 4118.05
Date: 02-04 at 10:46:26, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1517.49(12), mean: 3509.03, max: 3992.03
Date: 02-04 at 10:48:02, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1485.21(12), mean: 3375.24, max: 3807.62
Date: 02-04 at 10:49:27, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1405.06(12), mean: 3370.40, max: 3831.08
Date: 02-04 at 10:50:57, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1387.78(12), mean: 3151.75, max: 3439.23
Date: 02-04 at 10:52:48, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1236.73(14), mean: 1387.59, max: 1552.09
Date: 02-04 at 10:54:20, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1130.50(14), mean: 1393.47, max: 1562.72
Date: 02-04 at 10:55:52, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1069.68(14), mean: 1412.32, max: 1603.27
Date: 02-04 at 10:57:31, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1056.09(14), mean: 1392.96, max: 1609.45
Date: 02-04 at 10:59:10, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1023.06(13), mean: 1410.81, max: 1644.80
Date: 02-04 at 11:00:43, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1023.06(13), mean: 1245.14, max: 1574.99
Date: 02-04 at 11:02:19, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 960.96(12), mean: 1072.46, max: 1328.99
Date: 02-04 at 11:03:51, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 955.73(12), mean: 1105.62, max: 1364.47
Date: 02-04 at 11:05:27, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 953.75(12), mean: 1037.97, max: 1359.51
Date: 02-04 at 11:07:02, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 1004.83, max: 1064.18
Date: 02-04 at 11:08:39, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 999.27, max: 1038.66
Date: 02-04 at 11:10:06, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 1022.03, max: 1065.66
Date: 02-04 at 11:11:46, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 1007.13, max: 1066.80
Date: 02-04 at 11:13:13, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 1063.90, max: 1167.11
Date: 02-04 at 11:14:52, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 3247.96, max: 3851.53
Date: 02-04 at 11:16:22, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 2654.65, max: 3215.20
Date: 02-04 at 11:17:51, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 2449.70, max: 3063.87
Date: 02-04 at 11:19:33, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 1191.82, max: 1403.61
Date: 02-04 at 11:21:04, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 3314.39, max: 3881.13
Date: 02-04 at 11:22:42, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 935.33(11), mean: 2343.33, max: 3293.60
