Date: 01-16 at 12:03:09, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1859.75(19), mean: 3005.09, max: 3415.72
Date: 01-16 at 12:04:11, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1734.46(18), mean: 2872.24, max: 3405.93
Date: 01-16 at 12:05:02, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1669.78(17), mean: 2854.59, max: 3390.44
Date: 01-16 at 12:06:00, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 2738.25, max: 3343.88
Date: 01-16 at 12:06:56, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 2711.56, max: 3338.34
Date: 01-16 at 12:08:02, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 2152.58, max: 3142.21
Date: 01-16 at 12:09:03, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 1947.15, max: 2970.56
Date: 01-16 at 12:09:54, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 1915.46, max: 2111.12
Date: 01-16 at 12:10:59, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 2939.71, max: 3688.68
Date: 01-16 at 12:12:05, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 1896.95, max: 2009.55
Date: 01-16 at 12:13:04, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 1935.38, max: 2045.35
Date: 01-16 at 12:13:58, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 1895.23, max: 2095.08
Date: 01-16 at 12:14:57, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 2976.75, max: 3464.85
Date: 01-16 at 12:16:04, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1518.58, best obj: 1668.67(17), mean: 1918.74, max: 2037.59
