Date: 08-03 at 14:19:24, #particle: 25, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1375.39(16), mean: 2374.88, max: 2922.99
Date: 08-03 at 14:20:43, #particle: 25, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1262.63(15), mean: 2171.82, max: 2862.70
Date: 08-03 at 14:21:58, #particle: 25, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1258.78(15), mean: 2135.60, max: 2856.67
Date: 08-03 at 14:23:13, #particle: 25, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1258.78(15), mean: 2153.51, max: 2873.50
Date: 08-03 at 14:24:29, #particle: 25, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1258.78(15), mean: 2036.67, max: 2734.54
Date: 08-03 at 14:25:55, #particle: 25, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1243.33(16), mean: 1791.09, max: 2746.06
Date: 08-03 at 14:27:23, #particle: 25, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1203.77(15), mean: 1770.81, max: 2752.47
Date: 08-03 at 14:28:40, #particle: 25, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1171.29(14), mean: 1670.50, max: 2654.06
Date: 08-03 at 14:30:00, #particle: 25, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1169.54(14), mean: 1435.25, max: 2586.04
Date: 08-03 at 14:31:22, #particle: 25, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1169.54(14), mean: 1337.10, max: 1562.32
Date: 08-03 at 14:32:34, #particle: 25, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1169.54(14), mean: 1345.56, max: 1479.29
Date: 08-03 at 14:33:53, #particle: 25, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1169.54(14), mean: 1328.25, max: 1500.55
Date: 08-03 at 14:35:21, #particle: 25, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1169.54(14), mean: 1243.40, max: 1380.10
Date: 08-03 at 14:36:35, #particle: 25, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1164.60(14), mean: 1380.11, max: 1605.28
Date: 08-03 at 14:37:49, #particle: 25, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1164.60(14), mean: 1378.49, max: 1632.53
Date: 08-03 at 14:39:02, #particle: 25, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1162.16(14), mean: 1284.92, max: 1626.82
Date: 08-03 at 14:40:23, #particle: 25, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1148.98(14), mean: 1216.49, max: 1334.54
Date: 08-03 at 14:41:37, #particle: 25, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1148.98(14), mean: 1221.35, max: 1331.78
Date: 08-03 at 14:42:53, #particle: 25, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1148.98(14), mean: 1246.62, max: 1369.07
Date: 08-03 at 14:44:06, #particle: 25, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1148.98(14), mean: 1291.09, max: 1436.05
Date: 08-03 at 14:45:26, #particle: 25, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1148.98(14), mean: 1231.49, max: 1365.08
Date: 08-03 at 14:46:47, #particle: 25, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1148.98(14), mean: 1344.20, max: 1503.82
Date: 08-03 at 14:47:55, #particle: 25, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1148.98(14), mean: 1307.26, max: 1464.99
Date: 08-03 at 14:49:03, #particle: 25, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1148.98(14), mean: 1325.86, max: 1492.99
Date: 08-03 at 14:50:19, #particle: 25, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1137.05(13), mean: 1203.66, max: 1285.10
Date: 08-03 at 14:51:32, #particle: 25, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1130.79(13), mean: 1210.37, max: 1275.67
Date: 08-03 at 14:52:50, #particle: 25, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1127.17(13), mean: 1225.55, max: 1352.90
Date: 08-03 at 14:54:12, #particle: 25, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1127.17(13), mean: 1238.35, max: 1378.49
Date: 08-03 at 14:55:28, #particle: 25, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1127.17(13), mean: 1184.57, max: 1311.48
Date: 08-03 at 14:56:37, #particle: 25, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1127.17(13), mean: 1210.42, max: 1308.21
Date: 08-03 at 14:57:53, #particle: 25, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1127.17(13), mean: 1186.09, max: 1339.90
Date: 08-03 at 14:59:03, #particle: 25, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1123.39(13), mean: 1334.15, max: 1640.76
Date: 08-03 at 15:00:16, #particle: 25, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1123.39(13), mean: 1235.92, max: 1618.57
Date: 08-03 at 15:01:26, #particle: 25, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1123.39(13), mean: 1244.36, max: 1646.51
Date: 08-03 at 15:02:37, #particle: 25, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1123.39(13), mean: 1246.06, max: 1567.65
Date: 08-03 at 15:03:57, #particle: 25, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1123.39(13), mean: 1282.32, max: 1542.86
Date: 08-03 at 15:05:11, #particle: 25, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1123.39(13), mean: 2130.07, max: 2539.55
Date: 08-03 at 15:06:26, #particle: 25, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1123.39(13), mean: 1318.79, max: 1405.99
Date: 08-03 at 15:07:37, #particle: 25, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1072.41, best obj: 1123.39(13), mean: 1358.39, max: 1450.34
