Date: 12-19 at 18:04:21, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1467.08(5), mean: 2908.32, max: 3463.43
Date: 12-19 at 18:05:17, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1310.98(5), mean: 2385.80, max: 2842.81
Date: 12-19 at 18:06:06, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1298.13(5), mean: 2285.70, max: 2661.44
Date: 12-19 at 18:06:59, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1295.09(5), mean: 2339.95, max: 2718.99
Date: 12-19 at 18:07:55, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1295.09(5), mean: 2139.30, max: 2525.88
Date: 12-19 at 18:08:54, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1295.09(5), mean: 1561.60, max: 2107.41
Date: 12-19 at 18:09:49, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1267.54(7), mean: 1386.05, max: 1528.72
Date: 12-19 at 18:10:44, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1247.31(7), mean: 1440.26, max: 1581.68
Date: 12-19 at 18:11:37, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1243.66(7), mean: 1462.35, max: 1637.29
Date: 12-19 at 18:12:28, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1243.66(7), mean: 1467.38, max: 1684.20
Date: 12-19 at 18:13:24, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1243.66(7), mean: 1389.77, max: 1540.52
Date: 12-19 at 18:14:23, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1210.99(7), mean: 1304.60, max: 1450.05
Date: 12-19 at 18:15:20, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1206.32(7), mean: 1276.92, max: 1446.35
Date: 12-19 at 18:16:18, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1206.32(7), mean: 1320.25, max: 1484.11
Date: 12-19 at 18:17:10, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1206.32(7), mean: 1360.98, max: 1492.95
Date: 12-19 at 18:18:07, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1204.17(7), mean: 1319.98, max: 1539.70
Date: 12-19 at 18:19:06, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1200.11(7), mean: 1316.83, max: 1576.78
Date: 12-19 at 18:19:55, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1200.11(7), mean: 1359.71, max: 1627.32
Date: 12-19 at 18:20:50, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1200.11(7), mean: 1301.01, max: 1495.30
Date: 12-19 at 18:21:49, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1200.11(7), mean: 1240.88, max: 1293.20
Date: 12-19 at 18:22:41, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1198.72(7), mean: 1247.06, max: 1326.98
Date: 12-19 at 18:23:38, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1186.55(7), mean: 1226.84, max: 1356.00
Date: 12-19 at 18:24:33, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1185.89(7), mean: 1317.56, max: 1440.27
Date: 12-19 at 18:25:27, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1172.77(7), mean: 1246.31, max: 1410.66
Date: 12-19 at 18:26:23, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1167.56(7), mean: 1282.20, max: 1462.93
Date: 12-19 at 18:27:18, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1158.40(7), mean: 1284.12, max: 1355.95
Date: 12-19 at 18:28:13, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1154.43(7), mean: 1220.82, max: 1384.67
Date: 12-19 at 18:29:11, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1152.91(7), mean: 1186.60, max: 1230.94
Date: 12-19 at 18:30:05, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1152.91(7), mean: 1172.52, max: 1203.70
Date: 12-19 at 18:30:59, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1144.70(7), mean: 1192.79, max: 1233.41
Date: 12-19 at 18:31:55, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.84(7), mean: 1261.68, max: 1334.58
Date: 12-19 at 18:32:44, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.84(7), mean: 1243.27, max: 1360.61
Date: 12-19 at 18:33:42, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.84(7), mean: 1170.57, max: 1189.95
Date: 12-19 at 18:34:41, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.84(7), mean: 1178.29, max: 1223.73
Date: 12-19 at 18:35:33, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.84(7), mean: 1167.29, max: 1205.53
Date: 12-19 at 18:36:26, #particle: 15, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.84(7), mean: 1456.90, max: 1778.77
Date: 12-19 at 18:37:22, #particle: 15, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.84(7), mean: 1288.88, max: 1702.75
Date: 12-19 at 18:38:12, #particle: 15, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.84(7), mean: 1230.80, max: 1412.05
Date: 12-19 at 18:39:05, #particle: 15, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.28(7), mean: 1183.70, max: 1320.38
Date: 12-19 at 18:40:04, #particle: 15, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.28(7), mean: 1170.04, max: 1290.37
Date: 12-19 at 18:40:53, #particle: 15, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.28(7), mean: 1184.13, max: 1321.94
Date: 12-19 at 18:41:47, #particle: 15, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1141.28(7), mean: 1163.00, max: 1267.84
Date: 12-19 at 18:42:44, #particle: 15, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.40(7), mean: 1154.81, max: 1218.56
Date: 12-19 at 18:43:37, #particle: 15, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1152.39, max: 1216.32
Date: 12-19 at 18:44:30, #particle: 15, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1157.72, max: 1216.32
Date: 12-19 at 18:45:27, #particle: 15, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1155.68, max: 1216.32
Date: 12-19 at 18:46:25, #particle: 15, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1152.60, max: 1193.41
Date: 12-19 at 18:47:14, #particle: 15, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1199.01, max: 1258.62
Date: 12-19 at 18:48:06, #particle: 15, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1403.84, max: 1736.26
Date: 12-19 at 18:49:03, #particle: 15, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1271.03, max: 1670.56
Date: 12-19 at 18:49:56, #particle: 15, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1215.41, max: 1504.10
Date: 12-19 at 18:50:52, #particle: 15, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1179.72, max: 1360.46
Date: 12-19 at 18:51:52, #particle: 15, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1461.44, max: 1748.08
Date: 12-19 at 18:52:43, #particle: 15, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1137.12(7), mean: 1320.36, max: 1775.57
