Date: 03-25 at 01:23:04, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 416.77(4), mean: 768.76, max: 1091.79
Date: 03-25 at 01:23:05, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 392.40(4), mean: 562.08, max: 873.46
Date: 03-25 at 01:23:05, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 373.41(3), mean: 582.31, max: 828.79
Date: 03-25 at 01:23:06, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 373.41(3), mean: 449.66, max: 536.64
Date: 03-25 at 01:23:08, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 369.59(3), mean: 396.27, max: 447.33
Date: 03-25 at 01:23:09, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 369.59(3), mean: 392.07, max: 443.86
Date: 03-25 at 01:23:10, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 369.59(3), mean: 386.36, max: 464.94
Date: 03-25 at 01:23:13, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 369.59(3), mean: 382.02, max: 407.81
Date: 03-25 at 01:23:16, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 369.59(3), mean: 369.59, max: 369.59
Date: 03-25 at 01:23:19, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 369.59(3), mean: 880.42, max: 1008.37
Date: 03-25 at 01:23:20, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 369.59(3), mean: 588.76, max: 819.20
Date: 03-25 at 01:23:21, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 369.59(3), mean: 429.60, max: 482.19
Date: 03-25 at 01:23:23, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 369.37(2), mean: 399.85, max: 459.40
Date: 03-25 at 01:23:24, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 378.38, max: 411.55
Date: 03-25 at 01:23:27, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 382.64, max: 449.34
Date: 03-25 at 01:23:29, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 368.24, max: 368.24
Date: 03-25 at 01:23:31, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 368.24, max: 368.24
Date: 03-25 at 01:23:34, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 368.24, max: 368.24
Date: 03-25 at 01:23:37, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 877.07, max: 996.59
Date: 03-25 at 01:23:38, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 517.74, max: 700.22
Date: 03-25 at 01:23:41, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 371.85, max: 398.64
Date: 03-25 at 01:23:43, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 371.71, max: 398.64
Date: 03-25 at 01:23:45, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 368.24(2), mean: 881.96, max: 1022.71
Date: 03-25 at 01:23:46, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 356.52(2), mean: 494.00, max: 634.80
