Date: 04-10 at 20:39:23, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 464.66(3), mean: 540.28, max: 631.09
Date: 04-10 at 20:39:24, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 424.96(3), mean: 542.50, max: 696.75
Date: 04-10 at 20:39:25, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 423.38(3), mean: 619.14, max: 945.46
Date: 04-10 at 20:39:27, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 694.49, max: 1192.58
Date: 04-10 at 20:39:29, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 755.57, max: 1284.26
Date: 04-10 at 20:39:32, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 913.69, max: 1521.80
Date: 04-10 at 20:39:36, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 973.26, max: 1611.16
Date: 04-10 at 20:39:40, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 1032.84, max: 1700.52
Date: 04-10 at 20:39:47, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 1191.20, max: 1938.07
Date: 04-10 at 20:39:57, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 1349.56, max: 2175.61
Date: 04-10 at 20:40:11, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 1507.93, max: 2413.16
Date: 04-10 at 20:40:28, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 1569.04, max: 2504.83
Date: 04-10 at 20:40:49, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 1727.41, max: 2742.38
Date: 04-10 at 20:41:12, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 418.58(3), mean: 1885.77, max: 2979.92
