Date: 01-29 at 08:57:29, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 1022.90(4), mean: 2556.89, max: 3437.20
Date: 01-29 at 08:58:31, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 953.35(3), mean: 1638.52, max: 2673.85
Date: 01-29 at 08:59:20, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 887.17(3), mean: 1238.21, max: 1964.22
Date: 01-29 at 09:00:11, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 873.81(3), mean: 1225.58, max: 2035.07
Date: 01-29 at 09:00:56, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 873.24(3), mean: 1126.67, max: 1758.50
Date: 01-29 at 09:01:51, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 866.71(4), mean: 887.97, max: 986.92
Date: 01-29 at 09:02:42, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 847.76(5), mean: 872.99, max: 909.45
Date: 01-29 at 09:03:40, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 842.33(5), mean: 882.52, max: 935.73
Date: 01-29 at 09:05:09, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 835.99(5), mean: 865.08, max: 945.74
Date: 01-29 at 09:06:06, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 823.37(5), mean: 924.47, max: 1035.99
Date: 01-29 at 09:06:54, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 822.42(5), mean: 909.11, max: 1001.65
Date: 01-29 at 09:07:55, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 822.42(5), mean: 885.63, max: 966.95
Date: 01-29 at 09:09:18, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 822.42(5), mean: 888.51, max: 958.16
Date: 01-29 at 09:10:17, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 822.42(5), mean: 862.59, max: 946.15
Date: 01-29 at 09:11:14, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 816.40(5), mean: 840.41, max: 885.77
Date: 01-29 at 09:12:12, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 806.71(5), mean: 827.60, max: 861.08
Date: 01-29 at 09:13:15, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 803.51(5), mean: 828.58, max: 857.41
Date: 01-29 at 09:14:08, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 803.51(5), mean: 853.95, max: 879.55
Date: 01-29 at 09:14:58, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 803.51(5), mean: 835.15, max: 879.44
Date: 01-29 at 09:15:52, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 803.20(4), mean: 828.14, max: 851.88
Date: 01-29 at 09:16:44, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 803.20(4), mean: 827.84, max: 871.76
Date: 01-29 at 09:17:39, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 803.09(4), mean: 823.30, max: 851.76
Date: 01-29 at 09:18:53, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 705.33, best obj: 801.44(4), mean: 837.51, max: 892.75
