Date: 03-06 at 09:28:50, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 606.58(5), mean: 1188.63, max: 1652.41
Date: 03-06 at 09:28:55, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 458.63(4), mean: 1026.86, max: 1529.36
Date: 03-06 at 09:29:01, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 458.36(4), mean: 784.94, max: 1219.97
Date: 03-06 at 09:29:06, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 457.88(4), mean: 612.64, max: 865.28
Date: 03-06 at 09:29:15, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 456.55(4), mean: 459.02, max: 481.27
Date: 03-06 at 09:29:22, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 456.55(4), mean: 458.82, max: 481.27
Date: 03-06 at 09:29:30, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 441.86(4), mean: 455.67, max: 457.88
Date: 03-06 at 09:29:36, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 441.86(4), mean: 477.30, max: 485.42
Date: 03-06 at 09:29:42, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(5), mean: 447.01, max: 481.62
Date: 03-06 at 09:29:50, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 443.07, max: 446.36
Date: 03-06 at 09:30:01, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 447.75, max: 481.88
Date: 03-06 at 09:30:10, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 441.81, max: 441.81
Date: 03-06 at 09:30:20, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 441.81, max: 441.81
Date: 03-06 at 09:30:30, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 1403.11, max: 1735.74
Date: 03-06 at 09:30:37, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 945.64, max: 1372.55
Date: 03-06 at 09:30:45, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 738.46, max: 1182.89
Date: 03-06 at 09:30:52, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 535.91, max: 768.39
Date: 03-06 at 09:31:03, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 1393.81, max: 1676.70
Date: 03-06 at 09:31:11, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 441.81(4), mean: 1112.45, max: 1546.91
