Date: 03-25 at 11:36:54, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 615.45(5), mean: 1357.84, max: 1802.64
Date: 03-25 at 11:36:55, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 533.48(5), mean: 1390.83, max: 1843.30
Date: 03-25 at 11:36:57, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 467.83(4), mean: 1401.05, max: 1875.21
Date: 03-25 at 11:37:01, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 457.42(4), mean: 597.40, max: 745.00
Date: 03-25 at 11:37:03, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 457.20(4), mean: 602.83, max: 752.85
Date: 03-25 at 11:37:07, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 455.04(4), mean: 596.21, max: 757.29
Date: 03-25 at 11:37:10, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 455.04(4), mean: 539.50, max: 595.13
Date: 03-25 at 11:37:13, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 455.04(4), mean: 551.07, max: 593.01
Date: 03-25 at 11:37:16, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 455.04(4), mean: 534.97, max: 614.79
Date: 03-25 at 11:37:18, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 455.04(4), mean: 513.82, max: 555.63
Date: 03-25 at 11:37:25, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 454.51(3), mean: 1373.13, max: 1716.45
Date: 03-25 at 11:37:28, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 436.01(3), mean: 731.15, max: 1156.63
Date: 03-25 at 11:37:32, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 435.35(3), mean: 515.99, max: 635.94
Date: 03-25 at 11:37:39, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 435.35(3), mean: 503.36, max: 590.57
Date: 03-25 at 11:37:47, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 435.35(3), mean: 501.89, max: 615.69
Date: 03-25 at 11:37:56, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 435.35(3), mean: 440.95, max: 491.70
Date: 03-25 at 11:38:08, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 435.35(3), mean: 437.28, max: 460.31
Date: 03-25 at 11:38:20, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 435.35(3), mean: 1413.61, max: 1747.14
Date: 03-25 at 11:38:24, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 435.35(3), mean: 1029.39, max: 1598.42
Date: 03-25 at 11:38:29, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 435.35(3), mean: 559.31, max: 692.30
Date: 03-25 at 11:38:37, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 427.20(3), mean: 512.59, max: 578.80
Date: 03-25 at 11:38:41, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 421.91(3), mean: 505.29, max: 594.11
Date: 03-25 at 11:38:46, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 420.54(3), mean: 489.82, max: 541.16
Date: 03-25 at 11:38:50, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 415.90(3), mean: 520.65, max: 582.96
Date: 03-25 at 11:38:53, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 414.79(3), mean: 566.96, max: 643.35
Date: 03-25 at 11:38:59, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 404.01(3), mean: 412.10, max: 434.87
Date: 03-25 at 11:39:11, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 402.88, max: 424.01
Date: 03-25 at 11:39:24, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 400.98, max: 404.01
Date: 03-25 at 11:39:38, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 400.98, max: 404.01
Date: 03-25 at 11:39:43, particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 396.43, max: 396.43
Date: 03-25 at 11:39:57, particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 396.43, max: 396.43
Date: 03-25 at 11:40:11, particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 1417.75, max: 1725.78
Date: 03-25 at 11:40:15, particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 668.98, max: 973.55
Date: 03-25 at 11:40:18, particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 428.65, max: 485.17
Date: 03-25 at 11:40:28, particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 402.58, max: 458.63
Date: 03-25 at 11:40:40, particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 1393.19, max: 1719.39
Date: 03-25 at 11:40:44, particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: true, best obj: 396.43(3), mean: 680.15, max: 993.41
