Date: 03-25 at 01:59:53, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 649.51(4), mean: 1207.95, max: 1609.05
Date: 03-25 at 01:59:55, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 548.83(4), mean: 1182.31, max: 1530.05
Date: 03-25 at 01:59:58, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 482.29(4), mean: 567.05, max: 643.11
Date: 03-25 at 02:00:03, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 407.60(3), mean: 509.37, max: 613.70
Date: 03-25 at 02:00:12, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 402.32, max: 426.34
Date: 03-25 at 02:00:22, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 402.67, max: 426.34
Date: 03-25 at 02:00:32, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 401.25, max: 426.34
Date: 03-25 at 02:00:44, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 401.25, max: 426.34
Date: 03-25 at 02:00:57, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 400.89, max: 426.34
Date: 03-25 at 02:01:03, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 1377.13, max: 1745.54
Date: 03-25 at 02:01:06, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 852.02, max: 1347.31
Date: 03-25 at 02:01:10, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 441.14, max: 494.40
Date: 03-25 at 02:01:16, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 393.56, max: 419.05
Date: 03-25 at 02:01:22, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 1402.30, max: 1739.66
Date: 03-25 at 02:01:26, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 390.88(3), mean: 892.31, max: 1328.78
