Date: 01-09 at 10:05:35, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 1395.76(5), mean: 3314.82, max: 4196.11
Date: 01-09 at 10:06:06, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 892.11(5), mean: 2390.20, max: 3089.68
Date: 01-09 at 10:06:36, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 841.00(5), mean: 1848.42, max: 2762.80
Date: 01-09 at 10:07:16, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 827.97(5), mean: 1546.27, max: 2216.69
Date: 01-09 at 10:07:52, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 807.71(5), mean: 1165.19, max: 1717.70
Date: 01-09 at 10:08:32, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 749.01(5), mean: 936.35, max: 1235.06
Date: 01-09 at 10:09:01, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 744.67(5), mean: 916.21, max: 1043.80
Date: 01-09 at 10:09:46, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 744.67(5), mean: 897.42, max: 1075.30
Date: 01-09 at 10:10:22, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 744.67(5), mean: 850.06, max: 970.35
Date: 01-09 at 10:10:54, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 744.67(5), mean: 848.79, max: 915.82
Date: 01-09 at 10:11:25, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 744.67(5), mean: 809.37, max: 912.61
Date: 01-09 at 10:12:14, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 744.67(5), mean: 1039.74, max: 1545.72
Date: 01-09 at 10:12:45, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 744.67(5), mean: 915.29, max: 1139.18
Date: 01-09 at 10:13:16, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 744.67(5), mean: 819.30, max: 896.14
Date: 01-09 at 10:13:58, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 744.67(5), mean: 821.02, max: 947.41
Date: 01-09 at 10:14:35, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 741.54(5), mean: 1106.36, max: 1541.60
Date: 01-09 at 10:15:04, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 741.54(5), mean: 921.97, max: 1229.71
