Date: 01-09 at 08:08:15, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 1207.24(4), mean: 3597.56, max: 4336.24
Date: 01-09 at 08:08:44, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 1171.78(4), mean: 2517.68, max: 3182.86
Date: 01-09 at 08:09:18, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 1104.45(7), mean: 1968.04, max: 2527.41
Date: 01-09 at 08:09:51, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 1044.54(6), mean: 1766.45, max: 2410.12
Date: 01-09 at 08:10:27, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 914.11(6), mean: 1280.49, max: 1976.42
Date: 01-09 at 08:10:55, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 868.31(6), mean: 1126.30, max: 1678.03
Date: 01-09 at 08:11:29, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 848.45(5), mean: 1088.47, max: 1650.68
Date: 01-09 at 08:12:09, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 835.91(5), mean: 1008.81, max: 1174.75
Date: 01-09 at 08:12:48, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 828.93(5), mean: 935.19, max: 1105.56
Date: 01-09 at 08:13:29, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 808.10(5), mean: 855.59, max: 896.56
Date: 01-09 at 08:14:06, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 802.99(5), mean: 874.27, max: 925.77
Date: 01-09 at 08:14:49, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 794.79(5), mean: 822.75, max: 843.47
Date: 01-09 at 08:15:30, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 793.36(5), mean: 819.36, max: 878.53
Date: 01-09 at 08:16:01, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 786.21(5), mean: 819.22, max: 886.17
Date: 01-09 at 08:16:30, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 786.21(5), mean: 826.80, max: 856.52
Date: 01-09 at 08:17:13, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 784.81(5), mean: 810.73, max: 842.04
Date: 01-09 at 08:17:43, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 790.81, max: 821.94
Date: 01-09 at 08:18:14, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 773.25, max: 788.84
Date: 01-09 at 08:18:58, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 772.30, max: 788.79
Date: 01-09 at 08:19:29, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 771.30, max: 773.71
Date: 01-09 at 08:20:14, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 771.12, max: 771.12
Date: 01-09 at 08:21:03, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 855.19, max: 1412.76
Date: 01-09 at 08:21:38, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 835.30, max: 1263.65
Date: 01-09 at 08:22:12, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 793.74, max: 952.82
Date: 01-09 at 08:22:57, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 792.72, max: 969.25
Date: 01-09 at 08:23:46, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 807.25, max: 1273.90
Date: 01-09 at 08:24:30, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 771.12(4), mean: 797.43, max: 1161.52
