Date: 07-17 at 01:17:07, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1845.97(22) mean: 2574.01, max: 2822.39
Date: 07-17 at 01:18:03, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1792.75(22) mean: 2484.15, max: 2868.78
Date: 07-17 at 01:19:01, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1742.63(22) mean: 2497.63, max: 2877.69
Date: 07-17 at 01:19:57, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1742.63(22) mean: 2377.64, max: 2875.89
Date: 07-17 at 01:20:56, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1742.63(22) mean: 2339.78, max: 2896.92
Date: 07-17 at 01:21:53, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1740.90(22) mean: 2322.61, max: 2891.68
Date: 07-17 at 01:22:51, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1740.90(22) mean: 2349.32, max: 2909.58
Date: 07-17 at 01:23:50, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1740.90(22) mean: 2348.83, max: 2947.31
Date: 07-17 at 01:24:51, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1740.90(22) mean: 1837.89, max: 1911.37
Date: 07-17 at 01:25:50, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1740.90(22) mean: 1859.66, max: 1942.18
Date: 07-17 at 01:26:47, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1740.90(22) mean: 1877.43, max: 2022.51
Date: 07-17 at 01:27:43, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1698.84(22) mean: 1854.24, max: 2043.56
Date: 07-17 at 01:28:41, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1865.17, max: 2096.95
Date: 07-17 at 01:29:35, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1904.57, max: 2143.03
Date: 07-17 at 01:30:31, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1782.37, max: 1863.51
Date: 07-17 at 01:31:27, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1763.11, max: 1847.16
Date: 07-17 at 01:32:24, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1781.76, max: 1889.45
Date: 07-17 at 01:33:19, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1886.39, max: 2100.74
Date: 07-17 at 01:34:15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1869.97, max: 2125.59
Date: 07-17 at 01:35:11, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1885.05, max: 2167.76
Date: 07-17 at 01:36:09, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1755.94, max: 1798.35
Date: 07-17 at 01:37:05, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1875.71, max: 2023.25
Date: 07-17 at 01:38:01, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1859.76, max: 1962.78
Date: 07-17 at 01:38:56, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1697.07(22) mean: 1883.30, max: 2011.00
Date: 07-17 at 01:39:55, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.83(21) mean: 1794.87, max: 2051.67
Date: 07-17 at 01:40:49, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1779.73, max: 2062.56
Date: 07-17 at 01:41:46, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1747.56, max: 1855.92
Date: 07-17 at 01:42:41, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1761.90, max: 1870.44
Date: 07-17 at 01:43:41, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1750.79, max: 1866.96
Date: 07-17 at 01:44:38, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1741.37, max: 1794.85
Date: 07-17 at 01:45:35, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1778.03, max: 1949.39
Date: 07-17 at 01:46:31, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1717.56, max: 1758.50
Date: 07-17 at 01:47:28, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1723.86, max: 1785.72
Date: 07-17 at 01:48:27, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1733.27, max: 1808.67
Date: 07-17 at 01:49:24, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1777.06, max: 1886.54
Date: 07-17 at 01:50:20, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1750.55, max: 1883.33
Date: 07-17 at 01:51:14, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.73(21) mean: 1756.03, max: 1922.29
Date: 07-17 at 01:52:10, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.99(22) mean: 1727.65, max: 1884.68
Date: 07-17 at 01:53:03, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.70(22) mean: 1748.35, max: 1906.95
Date: 07-17 at 01:53:58, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.70(22) mean: 1719.00, max: 1788.92
Date: 07-17 at 01:54:51, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.70(22) mean: 1736.91, max: 1810.39
Date: 07-17 at 01:55:47, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.70(22) mean: 1703.15, max: 1742.65
Date: 07-17 at 01:56:40, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1675.88(21) mean: 1713.74, max: 1736.87
Date: 07-17 at 01:57:34, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1675.88(21) mean: 1749.82, max: 1778.58
Date: 07-17 at 01:58:29, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1675.88(21) mean: 1710.92, max: 1795.04
Date: 07-17 at 01:59:26, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1675.88(21) mean: 1700.91, max: 1746.39
Date: 07-17 at 02:00:19, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1675.88(21) mean: 1743.57, max: 1803.15
Date: 07-17 at 02:01:14, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1675.88(21) mean: 1791.33, max: 1857.98
Date: 07-17 at 02:02:08, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1675.88(21) mean: 1794.51, max: 1908.76
Date: 07-17 at 02:03:02, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1675.88(21) mean: 1711.39, max: 1759.64
