Date: 07-17 at 16:52:58, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1856.96(21) mean: 2549.62, max: 2778.76
Date: 07-17 at 16:54:01, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1789.83(21) mean: 2509.07, max: 2814.67
Date: 07-17 at 16:55:04, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1769.43(21) mean: 2515.63, max: 2761.39
Date: 07-17 at 16:56:08, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1769.43(21) mean: 2272.60, max: 2706.51
Date: 07-17 at 16:57:12, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1769.43(21) mean: 2162.37, max: 2726.58
Date: 07-17 at 16:58:16, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1752.86(22) mean: 2126.88, max: 2711.22
Date: 07-17 at 16:59:20, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1747.78(23) mean: 1995.63, max: 2607.15
Date: 07-17 at 17:00:23, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1735.14(23) mean: 1935.07, max: 2616.09
Date: 07-17 at 17:01:26, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1715.49(23) mean: 1896.35, max: 2629.67
Date: 07-17 at 17:02:28, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1703.34(22) mean: 1772.30, max: 1851.12
Date: 07-17 at 17:03:28, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1770.28, max: 1858.71
Date: 07-17 at 17:04:28, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1783.80, max: 1868.16
Date: 07-17 at 17:05:32, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1810.01, max: 1927.48
Date: 07-17 at 17:06:34, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1836.76, max: 1938.67
Date: 07-17 at 17:07:36, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1815.43, max: 1962.52
Date: 07-17 at 17:08:41, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1868.89, max: 2050.47
Date: 07-17 at 17:09:42, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1871.20, max: 2086.35
Date: 07-17 at 17:10:44, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1843.66, max: 1998.81
Date: 07-17 at 17:11:46, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1804.51, max: 1991.86
Date: 07-17 at 17:12:48, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1837.95, max: 1957.19
Date: 07-17 at 17:13:50, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1790.16, max: 1875.33
Date: 07-17 at 17:14:51, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1794.67, max: 1909.84
Date: 07-17 at 17:15:52, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1773.01, max: 1910.07
Date: 07-17 at 17:16:54, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1836.45, max: 1974.13
Date: 07-17 at 17:17:56, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1841.77, max: 2000.49
Date: 07-17 at 17:18:57, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.09(22) mean: 1763.27, max: 1981.14
Date: 07-17 at 17:19:59, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1695.89(22) mean: 1728.80, max: 1799.89
Date: 07-17 at 17:20:59, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1692.73(22) mean: 1762.19, max: 1845.74
Date: 07-17 at 17:22:01, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1786.27, max: 1886.52
Date: 07-17 at 17:23:05, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1740.17, max: 1815.93
Date: 07-17 at 17:24:11, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1750.91, max: 1876.33
Date: 07-17 at 17:25:15, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1748.22, max: 1844.37
Date: 07-17 at 17:26:23, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1725.38, max: 1791.68
Date: 07-17 at 17:27:26, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1809.26, max: 1977.96
Date: 07-17 at 17:28:26, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1839.70, max: 2011.43
Date: 07-17 at 17:29:27, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1834.64, max: 2046.42
Date: 07-17 at 17:30:29, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1839.09, max: 2055.06
Date: 07-17 at 17:31:31, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1829.05, max: 2063.75
Date: 07-17 at 17:32:35, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.72(22) mean: 1754.32, max: 1862.59
Date: 07-17 at 17:33:34, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1683.10(21) mean: 1733.25, max: 1848.16
Date: 07-17 at 17:34:37, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1742.07, max: 1858.63
Date: 07-17 at 17:35:40, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1730.96, max: 1815.70
Date: 07-17 at 17:36:44, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1733.32, max: 1833.16
Date: 07-17 at 17:37:49, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1716.92, max: 1791.65
Date: 07-17 at 17:38:54, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1726.49, max: 1779.20
Date: 07-17 at 17:39:54, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1791.43, max: 1927.57
Date: 07-17 at 17:40:55, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1740.79, max: 1896.64
Date: 07-17 at 17:41:54, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1755.11, max: 1925.51
Date: 07-17 at 17:42:55, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1714.32, max: 1743.35
Date: 07-17 at 17:43:55, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1794.73, max: 1908.59
Date: 07-17 at 17:44:56, iter: 58, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1785.78, max: 1904.31
Date: 07-17 at 17:45:56, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1772.95, max: 1949.84
Date: 07-17 at 17:46:58, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1734.43, max: 1934.11
Date: 07-17 at 17:47:59, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1760.59, max: 1924.20
Date: 07-17 at 17:48:59, iter: 63, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1738.48, max: 1886.88
Date: 07-17 at 17:50:01, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1750.41, max: 1925.10
Date: 07-17 at 17:51:00, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1727.00, max: 1901.29
Date: 07-17 at 17:52:04, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1787.50, max: 1954.45
Date: 07-17 at 17:53:03, iter: 68, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1752.64, max: 1959.54
Date: 07-17 at 17:54:07, iter: 69, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1761.18, max: 2002.08
Date: 07-17 at 17:55:06, iter: 71, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 2143.45, max: 2954.52
Date: 07-17 at 17:56:10, iter: 73, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1795.68, max: 1911.91
Date: 07-17 at 17:57:12, iter: 74, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1810.10, max: 1929.60
Date: 07-17 at 17:58:16, iter: 75, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1804.32, max: 1972.22
Date: 07-17 at 17:59:19, iter: 76, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1815.37, max: 2008.39
Date: 07-17 at 18:00:21, iter: 78, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1838.92, max: 2113.96
Date: 07-17 at 18:01:24, iter: 79, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1786.01, max: 2085.92
Date: 07-17 at 18:02:28, iter: 80, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1787.30, max: 2119.34
Date: 07-17 at 18:03:30, iter: 81, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1781.86, max: 2159.64
Date: 07-17 at 18:04:31, iter: 83, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1816.94, max: 2174.74
Date: 07-17 at 18:05:33, iter: 84, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1712.45, max: 1807.42
Date: 07-17 at 18:06:33, iter: 85, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1715.90, max: 1871.11
Date: 07-17 at 18:07:34, iter: 86, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1708.90, max: 1807.24
Date: 07-17 at 18:08:37, iter: 88, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1739.93, max: 1935.67
Date: 07-17 at 18:09:37, iter: 89, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1716.84, max: 1868.62
Date: 07-17 at 18:10:34, iter: 90, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1706.48, max: 1814.39
Date: 07-17 at 18:11:33, iter: 91, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1695.83, max: 1745.69
Date: 07-17 at 18:12:35, iter: 93, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1743.40, max: 1889.12
Date: 07-17 at 18:13:35, iter: 94, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 1717.58, max: 1850.15
Date: 07-17 at 18:14:37, iter: 96, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1667.96(21) mean: 2146.03, max: 2859.01
Date: 07-17 at 18:15:42, iter: 97, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1666.59(21) mean: 1758.72, max: 1946.45
