Date: 07-17 at 19:08:08, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1872.46(22) mean: 2557.41, max: 2762.14
Date: 07-17 at 19:09:12, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1759.55(22) mean: 2280.41, max: 2711.82
Date: 07-17 at 19:10:13, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1716.37(22) mean: 2292.40, max: 2721.98
Date: 07-17 at 19:11:16, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1703.07(22) mean: 2263.62, max: 2764.65
Date: 07-17 at 19:12:20, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1696.32(22) mean: 2125.77, max: 2725.27
Date: 07-17 at 19:13:24, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1696.32(22) mean: 2063.87, max: 2723.50
Date: 07-17 at 19:14:29, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1696.32(22) mean: 1973.09, max: 2737.88
Date: 07-17 at 19:15:32, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1696.32(22) mean: 1799.93, max: 1899.70
Date: 07-17 at 19:16:34, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1696.32(22) mean: 1774.14, max: 1883.50
Date: 07-17 at 19:17:38, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1696.32(22) mean: 1821.18, max: 1946.39
Date: 07-17 at 19:18:39, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1695.00(22) mean: 1829.79, max: 1981.91
Date: 07-17 at 19:19:41, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1693.82(22) mean: 1855.29, max: 2007.63
Date: 07-17 at 19:20:42, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1693.82(22) mean: 1742.77, max: 1809.34
Date: 07-17 at 19:21:43, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1687.38(22) mean: 1724.20, max: 1767.64
Date: 07-17 at 19:22:44, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1687.38(22) mean: 1753.67, max: 1814.89
Date: 07-17 at 19:23:46, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1687.38(22) mean: 1780.85, max: 1867.97
Date: 07-17 at 19:24:47, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.66(22) mean: 1750.65, max: 1850.37
Date: 07-17 at 19:25:48, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.66(22) mean: 1757.63, max: 1855.84
Date: 07-17 at 19:26:49, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.66(22) mean: 1754.55, max: 1889.92
Date: 07-17 at 19:27:51, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.66(22) mean: 1753.65, max: 1931.53
Date: 07-17 at 19:28:53, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.66(22) mean: 1734.46, max: 1817.39
Date: 07-17 at 19:29:55, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.66(22) mean: 1804.23, max: 2059.04
Date: 07-17 at 19:30:59, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.66(22) mean: 1791.18, max: 2058.96
Date: 07-17 at 19:32:03, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.66(22) mean: 1741.42, max: 1927.38
Date: 07-17 at 19:33:08, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1673.82(21) mean: 1732.55, max: 1945.47
Date: 07-17 at 19:34:06, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1673.82(21) mean: 1713.85, max: 1756.54
Date: 07-17 at 19:35:08, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1673.82(21) mean: 1719.22, max: 1758.62
Date: 07-17 at 19:36:07, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1673.82(21) mean: 1709.97, max: 1746.56
Date: 07-17 at 19:37:10, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1673.82(21) mean: 1714.58, max: 1762.94
