Date: 06-30 at 15:24:53, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1801.77(22) mean: 2509.23, max: 2779.88
Date: 06-30 at 15:25:51, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1709.83(21) mean: 2505.90, max: 2780.78
Date: 06-30 at 15:26:55, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1708.06(21) mean: 2237.84, max: 2701.67
Date: 06-30 at 15:27:57, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1708.06(21) mean: 2111.70, max: 2725.05
Date: 06-30 at 15:29:00, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1708.06(21) mean: 1954.26, max: 2678.40
Date: 06-30 at 15:29:59, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1708.06(21) mean: 1939.45, max: 2690.42
Date: 06-30 at 15:31:04, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1700.32(22) mean: 1868.86, max: 2593.01
Date: 06-30 at 15:32:10, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1784.81, max: 1883.20
Date: 06-30 at 15:33:07, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1819.04, max: 1927.10
Date: 06-30 at 15:34:12, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1801.75, max: 1932.43
Date: 06-30 at 15:35:14, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1801.51, max: 1920.47
Date: 06-30 at 15:36:19, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1830.38, max: 1974.94
Date: 06-30 at 15:37:22, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1829.11, max: 2014.45
Date: 06-30 at 15:38:30, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1771.70, max: 1817.40
Date: 06-30 at 15:39:25, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1808.00, max: 1875.26
Date: 06-30 at 15:40:26, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1823.72, max: 1912.75
Date: 06-30 at 15:41:36, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1747.14, max: 1807.61
Date: 06-30 at 15:42:36, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1698.95(21) mean: 1760.42, max: 1843.29
Date: 06-30 at 15:43:34, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1688.20(22) mean: 1767.81, max: 1865.70
Date: 06-30 at 15:44:40, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1682.36(22) mean: 1724.71, max: 1780.91
Date: 06-30 at 15:45:36, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1682.36(22) mean: 1739.39, max: 1817.72
Date: 06-30 at 15:46:40, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1682.36(22) mean: 1736.07, max: 1787.57
Date: 06-30 at 15:47:46, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1682.36(22) mean: 1716.40, max: 1759.28
Date: 06-30 at 15:48:51, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1682.36(22) mean: 1712.79, max: 1759.28
Date: 06-30 at 15:49:53, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1682.36(22) mean: 1733.44, max: 1775.09
