Date: 07-17 at 06:09:12, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1864.77(23) mean: 2570.48, max: 2799.96
Date: 07-17 at 06:10:06, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1774.38(23) mean: 2585.17, max: 2805.18
Date: 07-17 at 06:11:02, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1769.35(23) mean: 2467.34, max: 2798.76
Date: 07-17 at 06:11:57, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1764.97(23) mean: 2383.80, max: 2832.67
Date: 07-17 at 06:12:54, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1764.97(23) mean: 2305.29, max: 2815.31
Date: 07-17 at 06:13:52, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1764.97(23) mean: 2284.86, max: 2846.77
Date: 07-17 at 06:14:49, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1764.97(23) mean: 2106.19, max: 2886.05
Date: 07-17 at 06:15:47, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1764.97(23) mean: 2114.71, max: 2900.95
Date: 07-17 at 06:16:45, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1764.97(23) mean: 1992.01, max: 2732.14
Date: 07-17 at 06:17:41, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1760.01(22) mean: 1962.81, max: 2640.74
Date: 07-17 at 06:18:37, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1756.71(22) mean: 2013.09, max: 2653.66
Date: 07-17 at 06:19:32, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1746.64(23) mean: 1963.28, max: 2609.95
Date: 07-17 at 06:20:29, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1728.66(23) mean: 1988.33, max: 2650.23
Date: 07-17 at 06:21:24, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1712.36(22) mean: 1898.95, max: 2215.71
Date: 07-17 at 06:22:19, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1710.95(22) mean: 1939.90, max: 2257.59
Date: 07-17 at 06:23:16, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1710.95(22) mean: 1822.64, max: 2134.44
