Date: 07-15 at 18:34:51, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1555.43(13) mean: 3501.71, max: 3865.46
Date: 07-15 at 18:35:47, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1215.77(13) mean: 3249.60, max: 3626.00
Date: 07-15 at 18:36:46, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1170.79(13) mean: 3024.56, max: 3505.21
Date: 07-15 at 18:37:40, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1159.53(13) mean: 2858.78, max: 3306.92
Date: 07-15 at 18:38:36, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1141.97(14) mean: 2615.40, max: 3207.05
Date: 07-15 at 18:39:36, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1047.17(14) mean: 2458.20, max: 3092.23
Date: 07-15 at 18:40:33, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1020.57(13) mean: 2395.06, max: 3024.81
Date: 07-15 at 18:41:34, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1020.57(13) mean: 1767.95, max: 2895.51
Date: 07-15 at 18:42:35, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1020.57(13) mean: 1659.80, max: 2810.30
Date: 07-15 at 18:43:34, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1020.57(13) mean: 1186.76, max: 1369.90
Date: 07-15 at 18:44:34, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1020.57(13) mean: 1159.29, max: 1384.68
Date: 07-15 at 18:45:29, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1020.57(13) mean: 1174.17, max: 1422.76
Date: 07-15 at 18:46:33, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1020.57(13) mean: 1092.60, max: 1183.82
Date: 07-15 at 18:47:29, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1017.11(13) mean: 1092.00, max: 1197.47
Date: 07-15 at 18:48:32, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 983.78(13) mean: 1083.55, max: 1213.82
Date: 07-15 at 18:49:21, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 952.67(12) mean: 1002.93, max: 1138.20
Date: 07-15 at 18:50:14, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 952.67(12) mean: 1003.23, max: 1165.62
Date: 07-15 at 18:51:10, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 951.99(12) mean: 1013.02, max: 1131.47
Date: 07-15 at 18:52:06, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 951.99(12) mean: 1037.91, max: 1164.96
Date: 07-15 at 18:53:01, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 951.63(12) mean: 1001.15, max: 1130.79
Date: 07-15 at 18:53:54, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 946.99(13) mean: 995.53, max: 1130.79
Date: 07-15 at 18:54:45, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.83(12) mean: 1016.93, max: 1156.89
Date: 07-15 at 18:55:40, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.83(12) mean: 999.65, max: 1097.94
Date: 07-15 at 18:56:31, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 894.70(11) mean: 987.41, max: 1147.70
Date: 07-15 at 18:57:26, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 894.70(11) mean: 957.24, max: 1048.73
Date: 07-15 at 18:58:22, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 894.70(11) mean: 941.08, max: 985.55
Date: 07-15 at 18:59:13, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 936.17, max: 982.96
Date: 07-15 at 19:00:09, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 930.74, max: 982.96
Date: 07-15 at 19:01:05, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 930.74, max: 982.96
Date: 07-15 at 19:02:03, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 926.94, max: 982.96
Date: 07-15 at 19:03:03, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 929.40, max: 987.72
Date: 07-15 at 19:04:01, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 926.86, max: 982.96
Date: 07-15 at 19:04:59, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 951.00, max: 985.32
Date: 07-15 at 19:05:55, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 923.63, max: 950.20
Date: 07-15 at 19:06:48, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 919.84, max: 950.20
Date: 07-15 at 19:07:39, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 919.84, max: 950.20
Date: 07-15 at 19:08:36, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 893.27(11) mean: 919.74, max: 950.20
