Date: 01-19 at 19:52:36, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 1092.96(5), mean: 3435.28, max: 4004.81
Date: 01-19 at 19:53:34, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 983.41(5), mean: 2948.70, max: 3714.85
Date: 01-19 at 19:54:37, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 928.07(5), mean: 2747.39, max: 3407.85
Date: 01-19 at 19:55:35, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 842.45(5), mean: 1691.84, max: 2531.24
Date: 01-19 at 19:56:38, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 840.98(5), mean: 1513.14, max: 2370.40
Date: 01-19 at 19:57:37, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 832.09(5), mean: 1179.73, max: 1712.27
Date: 01-19 at 19:58:37, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 828.08(5), mean: 1108.18, max: 1685.36
Date: 01-19 at 19:59:32, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 759.66(5), mean: 834.33, max: 954.65
Date: 01-19 at 20:00:32, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 731.34(5), mean: 817.59, max: 891.73
Date: 01-19 at 20:01:28, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 715.30(5), mean: 771.63, max: 874.18
Date: 01-19 at 20:02:25, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 715.16(5), mean: 747.74, max: 797.24
Date: 01-19 at 20:03:17, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 670.59(4), mean: 718.67, max: 753.06
Date: 01-19 at 20:04:13, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 632.86(4), mean: 675.42, max: 708.35
Date: 01-19 at 20:05:07, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 632.05(4), mean: 715.85, max: 753.07
Date: 01-19 at 20:06:06, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 629.52(4), mean: 664.22, max: 682.13
Date: 01-19 at 20:07:01, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 629.52(4), mean: 642.45, max: 677.60
Date: 01-19 at 20:07:56, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 593.94(3), mean: 633.24, max: 677.60
Date: 01-19 at 20:08:47, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 630.69, max: 677.60
Date: 01-19 at 20:09:40, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 630.66, max: 677.60
Date: 01-19 at 20:10:31, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 628.14, max: 677.60
Date: 01-19 at 20:11:22, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 623.11, max: 677.60
Date: 01-19 at 20:12:17, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 591.77, max: 591.77
Date: 01-19 at 20:13:14, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 2050.44, max: 2715.54
Date: 01-19 at 20:14:11, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 830.58, max: 1337.93
Date: 01-19 at 20:15:08, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 603.40, max: 697.29
Date: 01-19 at 20:16:02, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 598.43, max: 660.75
Date: 01-19 at 20:17:00, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 2354.34, max: 3209.54
Date: 01-19 at 20:17:56, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.32, best obj: 591.77(3), mean: 848.65, max: 1353.07
