Date: 07-12 at 20:05:06, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1469.07(14) mean: 3465.97, max: 4261.69
Date: 07-12 at 20:06:13, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1290.42(14) mean: 3315.48, max: 4044.62
Date: 07-12 at 20:07:25, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1251.63(13) mean: 3210.41, max: 3882.80
Date: 07-12 at 20:08:36, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1240.72(13) mean: 2664.02, max: 3627.40
Date: 07-12 at 20:09:46, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1233.01(13) mean: 2699.58, max: 3660.81
Date: 07-12 at 20:10:58, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1147.80(13) mean: 2506.21, max: 3517.62
Date: 07-12 at 20:12:09, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1147.80(13) mean: 2095.47, max: 3061.07
Date: 07-12 at 20:13:23, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1147.80(13) mean: 2153.90, max: 3121.18
Date: 07-12 at 20:14:34, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1094.93(13) mean: 1283.11, max: 1438.10
Date: 07-12 at 20:15:43, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 963.27(12) mean: 1151.00, max: 1310.40
Date: 07-12 at 20:16:52, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 957.25(12) mean: 1176.79, max: 1353.96
Date: 07-12 at 20:17:54, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 924.81(12) mean: 1059.98, max: 1173.19
Date: 07-12 at 20:19:01, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 1060.66, max: 1209.74
Date: 07-12 at 20:20:05, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 1007.91, max: 1217.49
Date: 07-12 at 20:21:10, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 975.94, max: 1140.04
Date: 07-12 at 20:22:09, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 927.91, max: 1061.64
