Date: 12-19 at 03:58:28, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 1276.01(5), mean: 3417.86, max: 4171.79
Date: 12-19 at 03:59:25, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 1117.02(5), mean: 2529.11, max: 3265.19
Date: 12-19 at 04:00:15, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 1096.63(5), mean: 2523.35, max: 3246.72
Date: 12-19 at 04:01:06, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 1078.77(5), mean: 2513.41, max: 3165.61
Date: 12-19 at 04:02:02, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 978.34(6), mean: 1592.29, max: 2288.90
Date: 12-19 at 04:02:57, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 793.71(5), mean: 1203.95, max: 1588.29
Date: 12-19 at 04:03:47, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 754.21(5), mean: 1143.57, max: 1502.59
Date: 12-19 at 04:04:45, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 740.68(5), mean: 809.09, max: 873.24
Date: 12-19 at 04:05:34, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 740.68(5), mean: 849.01, max: 932.26
Date: 12-19 at 04:06:25, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 740.68(5), mean: 791.08, max: 940.51
Date: 12-19 at 04:07:19, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 740.68(5), mean: 783.84, max: 925.70
Date: 12-19 at 04:08:08, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 728.43(5), mean: 756.97, max: 853.96
Date: 12-19 at 04:08:58, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 717.91(6), mean: 810.22, max: 922.85
Date: 12-19 at 04:09:54, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 714.58(6), mean: 784.03, max: 848.03
Date: 12-19 at 04:10:45, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.73(6), mean: 778.37, max: 859.76
Date: 12-19 at 04:11:38, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.35(6), mean: 769.37, max: 843.29
Date: 12-19 at 04:12:30, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.35(6), mean: 803.90, max: 853.42
Date: 12-19 at 04:13:24, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.35(6), mean: 772.88, max: 827.30
Date: 12-19 at 04:14:15, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.35(6), mean: 713.33, max: 715.31
Date: 12-19 at 04:15:06, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.35(6), mean: 732.87, max: 753.91
Date: 12-19 at 04:16:01, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.35(6), mean: 871.75, max: 1763.58
Date: 12-19 at 04:16:50, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.25(5), mean: 842.67, max: 1796.33
Date: 12-19 at 04:17:41, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.25(5), mean: 790.06, max: 1602.47
Date: 12-19 at 04:18:35, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.25(5), mean: 725.40, max: 841.94
Date: 12-19 at 04:19:29, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.25(5), mean: 719.75, max: 793.60
Date: 12-19 at 04:20:18, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 712.25(5), mean: 713.68, max: 731.05
Date: 12-19 at 04:21:09, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 694.22(6), mean: 848.43, max: 1229.99
Date: 12-19 at 04:22:01, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 670.20(5), mean: 801.14, max: 1246.65
Date: 12-19 at 04:22:55, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 667.47(5), mean: 719.01, max: 796.04
Date: 12-19 at 04:23:46, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 667.47(5), mean: 709.11, max: 745.87
Date: 12-19 at 04:24:39, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 667.47(5), mean: 706.52, max: 715.79
Date: 12-19 at 04:25:34, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 667.47(5), mean: 705.59, max: 715.79
Date: 12-19 at 04:26:25, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 667.47(5), mean: 705.59, max: 715.79
Date: 12-19 at 04:27:16, #particle: 15, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 667.47(5), mean: 933.15, max: 1570.96
Date: 12-19 at 04:28:07, #particle: 15, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 660.15(5), mean: 919.03, max: 1582.24
Date: 12-19 at 04:29:00, #particle: 15, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 656.99(5), mean: 922.11, max: 1511.78
Date: 12-19 at 04:29:51, #particle: 15, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 653.43(5), mean: 748.50, max: 924.93
Date: 12-19 at 04:30:44, #particle: 15, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 653.43(5), mean: 732.67, max: 856.67
Date: 12-19 at 04:31:40, #particle: 15, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 653.43(5), mean: 706.07, max: 766.58
Date: 12-19 at 04:32:30, #particle: 15, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 653.43(5), mean: 702.72, max: 764.85
Date: 12-19 at 04:33:21, #particle: 15, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 653.43(5), mean: 702.54, max: 764.79
Date: 12-19 at 04:34:12, #particle: 15, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 628.56(4), mean: 787.70, max: 1166.19
Date: 12-19 at 04:35:03, #particle: 15, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 623.35(4), mean: 747.45, max: 1099.42
Date: 12-19 at 04:35:53, #particle: 15, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 623.35(4), mean: 658.86, max: 693.43
Date: 12-19 at 04:36:43, #particle: 15, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 623.35(4), mean: 659.70, max: 717.98
Date: 12-19 at 04:37:35, #particle: 15, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 623.35(4), mean: 656.15, max: 689.44
Date: 12-19 at 04:38:26, #particle: 15, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 623.35(4), mean: 628.28, max: 656.80
Date: 12-19 at 04:39:22, #particle: 15, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 623.35(4), mean: 672.26, max: 779.71
Date: 12-19 at 04:40:11, #particle: 15, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 588.29(3), mean: 623.77, max: 672.35
Date: 12-19 at 04:41:03, #particle: 15, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 588.29(3), mean: 609.35, max: 623.75
Date: 12-19 at 04:41:52, #particle: 15, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 588.29(3), mean: 588.29, max: 588.29
Date: 12-19 at 04:42:38, #particle: 15, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 588.29(3), mean: 588.29, max: 588.29
Date: 12-19 at 04:43:26, #particle: 15, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 588.29(3), mean: 588.29, max: 588.29
Date: 12-19 at 04:45:13, #particle: 15, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.29, best obj: 588.29(3), mean: 626.80, max: 696.98
