Date: 08-01 at 23:58:46, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 972.85(6), mean: 2458.43, max: 3502.00
Date: 08-02 at 00:00:27, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 895.54(6), mean: 2097.01, max: 3004.41
Date: 08-02 at 00:02:10, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 891.97(6), mean: 1741.42, max: 2689.91
Date: 08-02 at 00:03:53, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 886.52(6), mean: 1753.89, max: 2659.17
Date: 08-02 at 00:05:39, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 884.28(6), mean: 1291.84, max: 1988.08
Date: 08-02 at 00:07:26, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 879.70(7), mean: 932.34, max: 984.14
Date: 08-02 at 00:09:09, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 870.69(7), mean: 974.73, max: 1051.68
Date: 08-02 at 00:10:54, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 869.01(7), mean: 985.30, max: 1062.45
Date: 08-02 at 00:12:44, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 860.95(7), mean: 903.83, max: 1009.14
Date: 08-02 at 00:14:33, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 843.82(7), mean: 866.77, max: 903.06
Date: 08-02 at 00:16:21, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 843.27(7), mean: 859.65, max: 880.78
Date: 08-02 at 00:18:08, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 843.27(7), mean: 908.84, max: 940.98
