Date: 01-10 at 23:02:36, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 1297.00(5), mean: 3476.98, max: 4002.08
Date: 01-10 at 23:03:06, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 1085.65(5), mean: 3024.00, max: 3442.17
Date: 01-10 at 23:03:53, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 1063.33(5), mean: 2677.01, max: 3276.58
Date: 01-10 at 23:04:44, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 986.37(9), mean: 1153.25, max: 1327.15
Date: 01-10 at 23:05:33, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 804.70(7), mean: 1160.73, max: 1362.11
Date: 01-10 at 23:06:20, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 749.32(6), mean: 1153.41, max: 1424.44
Date: 01-10 at 23:06:55, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 737.87(6), mean: 995.90, max: 1296.86
Date: 01-10 at 23:07:30, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 680.65(5), mean: 944.75, max: 1126.30
Date: 01-10 at 23:08:07, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 650.57(4), mean: 908.28, max: 1129.58
Date: 01-10 at 23:08:51, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 650.57(4), mean: 816.77, max: 920.90
Date: 01-10 at 23:09:25, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 790.98, max: 918.69
Date: 01-10 at 23:09:54, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 756.58, max: 874.09
Date: 01-10 at 23:10:42, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 757.45, max: 876.62
Date: 01-10 at 23:11:16, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 729.32, max: 825.56
Date: 01-10 at 23:11:42, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 626.72, max: 629.44
Date: 01-10 at 23:12:16, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 725.21, max: 1128.69
Date: 01-10 at 23:12:47, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 693.54, max: 1014.88
Date: 01-10 at 23:13:35, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 676.13, max: 991.63
Date: 01-10 at 23:14:01, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 626.48, max: 626.48
Date: 01-10 at 23:14:40, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 697.35, max: 1304.65
Date: 01-10 at 23:15:11, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 626.48(4), mean: 672.99, max: 1225.74
