Date: 12-11 at 17:03:38, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1603.71(15), mean: 2720.32, max: 3076.02
Date: 12-11 at 17:04:19, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1542.12(15), mean: 2732.72, max: 3085.49
Date: 12-11 at 17:05:02, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1523.28(14), mean: 2652.06, max: 3003.71
Date: 12-11 at 17:05:49, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1503.69(14), mean: 2655.06, max: 3019.51
Date: 12-11 at 17:06:34, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1488.54(14), mean: 2554.25, max: 3006.60
Date: 12-11 at 17:07:20, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 2488.01, max: 3025.99
Date: 12-11 at 17:08:07, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 2398.70, max: 3042.14
Date: 12-11 at 17:08:56, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 2223.39, max: 2866.91
Date: 12-11 at 17:09:48, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 1601.00, max: 1817.71
Date: 12-11 at 17:10:31, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 1590.22, max: 1744.79
Date: 12-11 at 17:11:15, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 1631.06, max: 1810.77
Date: 12-11 at 17:12:03, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 1635.38, max: 1842.30
Date: 12-11 at 17:12:50, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 1542.42, max: 1690.01
Date: 12-11 at 17:13:35, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 1553.72, max: 1605.94
Date: 12-11 at 17:14:19, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 1664.01, max: 1720.26
Date: 12-11 at 17:15:04, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1456.66(14), mean: 1621.24, max: 1824.63
