Date: 11-20 at 20:04:24, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1390.44(15), mean: 2384.63, max: 2805.05
Date: 11-20 at 20:05:21, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1338.56(17), mean: 2360.19, max: 2751.73
Date: 11-20 at 20:06:20, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1305.65(16), mean: 2320.32, max: 2729.77
Date: 11-20 at 20:07:25, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1263.73(15), mean: 2228.41, max: 2657.24
Date: 11-20 at 20:08:24, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 2110.75, max: 2650.52
Date: 11-20 at 20:09:23, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 2125.58, max: 2658.91
Date: 11-20 at 20:10:25, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 2129.00, max: 2648.36
Date: 11-20 at 20:11:30, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 2035.11, max: 2585.75
Date: 11-20 at 20:12:45, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 1425.65, max: 1513.94
Date: 11-20 at 20:13:53, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 2119.23, max: 2582.92
Date: 11-20 at 20:14:59, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 1371.30, max: 1437.56
Date: 11-20 at 20:15:59, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 1372.34, max: 1480.75
Date: 11-20 at 20:16:53, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 1414.04, max: 1529.39
Date: 11-20 at 20:17:51, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 2249.22, max: 2511.00
Date: 11-20 at 20:19:00, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1151.84, best obj: 1255.19(15), mean: 1426.98, max: 1532.43
