Date: 01-02 at 13:28:20, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 1095.41(6), mean: 2468.05, max: 3649.70
Date: 01-02 at 13:29:12, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 989.90(6), mean: 2345.56, max: 3394.17
Date: 01-02 at 13:30:08, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 985.26(6), mean: 2204.50, max: 3094.68
Date: 01-02 at 13:31:05, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 985.26(6), mean: 2224.47, max: 3116.07
Date: 01-02 at 13:32:02, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 985.26(6), mean: 1838.47, max: 2633.28
Date: 01-02 at 13:32:56, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 973.86(7), mean: 1138.56, max: 1357.23
Date: 01-02 at 13:33:52, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 923.65(7), mean: 1138.27, max: 1348.15
Date: 01-02 at 13:34:46, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 862.32(8), mean: 1113.91, max: 1267.87
Date: 01-02 at 13:35:42, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 815.83(7), mean: 1151.36, max: 1325.93
Date: 01-02 at 13:36:36, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 777.34(7), mean: 1100.24, max: 1321.12
Date: 01-02 at 13:37:33, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 752.27(7), mean: 991.31, max: 1231.16
Date: 01-02 at 13:38:26, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 752.27(7), mean: 847.27, max: 939.88
Date: 01-02 at 13:39:21, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 714.31(7), mean: 806.48, max: 860.69
Date: 01-02 at 13:40:11, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 708.60(5), mean: 793.35, max: 871.51
Date: 01-02 at 13:41:09, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 703.89(5), mean: 820.64, max: 895.05
Date: 01-02 at 13:42:06, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 703.89(5), mean: 791.39, max: 875.17
Date: 01-02 at 13:43:00, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 703.89(5), mean: 771.79, max: 819.32
Date: 01-02 at 13:43:51, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 703.89(5), mean: 746.84, max: 776.33
Date: 01-02 at 13:44:44, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 686.22(5), mean: 707.88, max: 719.11
Date: 01-02 at 13:45:34, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 686.22(5), mean: 708.93, max: 744.98
Date: 01-02 at 13:46:25, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 686.22(5), mean: 702.62, max: 719.11
Date: 01-02 at 13:47:18, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 686.22(5), mean: 694.48, max: 722.41
Date: 01-02 at 13:48:10, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 686.22(5), mean: 691.03, max: 717.80
Date: 01-02 at 13:49:01, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 686.22(5), mean: 3353.86, max: 3925.79
Date: 01-02 at 13:49:54, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 686.22(5), mean: 1129.67, max: 2881.53
Date: 01-02 at 13:50:48, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 686.22(5), mean: 820.17, max: 970.65
Date: 01-02 at 13:51:41, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 672.85(5), mean: 728.24, max: 841.19
Date: 01-02 at 13:52:34, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 669.28(5), mean: 729.27, max: 805.97
Date: 01-02 at 13:53:26, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.56, best obj: 656.22(4), mean: 740.31, max: 861.76
