Date: 01-02 at 00:05:39, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1894.65(19), mean: 2826.49, max: 3366.68
Date: 01-02 at 00:06:45, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1815.15(19), mean: 2422.77, max: 3158.66
Date: 01-02 at 00:07:51, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1730.84(18), mean: 2238.93, max: 3186.81
Date: 01-02 at 00:08:55, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1726.49(18), mean: 2279.11, max: 3251.33
Date: 01-02 at 00:10:00, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1726.49(18), mean: 2283.89, max: 3235.76
Date: 01-02 at 00:11:06, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1726.49(18), mean: 2277.05, max: 3157.84
Date: 01-02 at 00:12:14, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1726.49(18), mean: 2172.85, max: 3183.52
Date: 01-02 at 00:13:24, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1726.49(18), mean: 1861.89, max: 2072.21
Date: 01-02 at 00:14:32, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1715.32(19), mean: 1886.61, max: 2222.82
Date: 01-02 at 00:15:33, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1701.37(18), mean: 1932.55, max: 2283.45
Date: 01-02 at 00:16:39, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1701.37(18), mean: 1922.36, max: 2287.79
Date: 01-02 at 00:17:47, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1690.66(19), mean: 1804.41, max: 2198.25
Date: 01-02 at 00:18:52, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1652.19(18), mean: 1821.11, max: 1983.92
Date: 01-02 at 00:19:57, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1646.63(18), mean: 1750.68, max: 1832.65
Date: 01-02 at 00:20:58, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1646.63(18), mean: 1774.23, max: 1852.50
Date: 01-02 at 00:22:03, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1646.63(18), mean: 1873.65, max: 1961.28
Date: 01-02 at 00:23:08, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1646.63(18), mean: 1843.08, max: 2024.09
Date: 01-02 at 00:24:14, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1646.63(18), mean: 1765.50, max: 2006.25
Date: 01-02 at 00:25:21, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1646.63(18), mean: 1750.43, max: 2000.41
Date: 01-02 at 00:26:25, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1646.63(18), mean: 1737.03, max: 2005.40
Date: 01-02 at 00:27:29, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1646.63(18), mean: 1714.22, max: 1769.22
Date: 01-02 at 00:28:38, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1635.79(18), mean: 1705.75, max: 1769.19
Date: 01-02 at 00:29:41, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1635.79(18), mean: 1715.13, max: 1830.88
Date: 01-02 at 00:30:44, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1635.79(18), mean: 1738.90, max: 1891.54
Date: 01-02 at 00:31:46, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1632.67(17), mean: 1682.18, max: 1742.90
Date: 01-02 at 00:32:47, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1631.34(17), mean: 1693.26, max: 1779.61
Date: 01-02 at 00:33:52, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1631.34(17), mean: 1671.70, max: 1721.56
Date: 01-02 at 00:34:54, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1631.34(17), mean: 1665.49, max: 1704.02
