Date: 07-16 at 07:38:02, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1372.97(13) mean: 3622.17, max: 4097.63
Date: 07-16 at 07:38:52, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1155.94(13) mean: 3487.81, max: 3983.60
Date: 07-16 at 07:39:44, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1142.22(13) mean: 3144.54, max: 3817.34
Date: 07-16 at 07:40:42, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1135.16(12) mean: 2918.01, max: 3721.61
Date: 07-16 at 07:41:44, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1135.16(12) mean: 2884.95, max: 3632.81
Date: 07-16 at 07:42:34, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1135.16(12) mean: 2570.12, max: 3128.88
Date: 07-16 at 07:43:36, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1075.42(13) mean: 1271.93, max: 1431.53
Date: 07-16 at 07:44:29, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1023.73(13) mean: 1136.35, max: 1304.92
Date: 07-16 at 07:45:19, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1023.73(13) mean: 1148.51, max: 1325.18
Date: 07-16 at 07:46:11, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1004.56(14) mean: 1080.35, max: 1184.97
Date: 07-16 at 07:47:01, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 993.84(14) mean: 1107.75, max: 1215.09
Date: 07-16 at 07:47:52, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 952.73(13) mean: 1122.97, max: 1257.90
Date: 07-16 at 07:48:47, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 952.73(13) mean: 1066.58, max: 1252.85
Date: 07-16 at 07:49:41, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 952.73(13) mean: 1032.55, max: 1120.38
Date: 07-16 at 07:50:32, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 952.73(13) mean: 1011.10, max: 1091.55
Date: 07-16 at 07:51:25, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 916.87(12) mean: 999.99, max: 1059.19
Date: 07-16 at 07:52:21, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 916.87(12) mean: 1003.33, max: 1119.84
Date: 07-16 at 07:53:09, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 916.87(12) mean: 1003.32, max: 1119.63
Date: 07-16 at 07:53:53, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 914.23(12) mean: 968.76, max: 1081.14
Date: 07-16 at 07:54:41, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 914.23(12) mean: 949.15, max: 1084.42
Date: 07-16 at 07:55:39, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 914.23(12) mean: 957.44, max: 1016.93
Date: 07-16 at 07:56:28, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 914.23(12) mean: 938.68, max: 999.29
Date: 07-16 at 07:57:17, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 914.23(12) mean: 936.73, max: 999.29
Date: 07-16 at 07:58:04, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 914.23(12) mean: 940.84, max: 1002.81
