Date: 07-09 at 21:11:00, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1200.75(8) mean: 2850.17, max: 4037.95
Date: 07-09 at 21:11:49, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1110.30(7) mean: 2418.78, max: 3781.43
Date: 07-09 at 21:12:40, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1106.26(7) mean: 2131.22, max: 3589.44
Date: 07-09 at 21:13:33, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1106.26(7) mean: 2162.28, max: 3595.07
Date: 07-09 at 21:14:27, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1106.26(7) mean: 1320.49, max: 1445.99
Date: 07-09 at 21:15:15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1106.26(7) mean: 1372.81, max: 1547.47
Date: 07-09 at 21:16:08, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1106.26(7) mean: 1294.59, max: 1505.10
Date: 07-09 at 21:16:55, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1106.26(7) mean: 1287.12, max: 1495.90
Date: 07-09 at 21:17:44, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1106.26(7) mean: 1325.81, max: 1445.59
Date: 07-09 at 21:18:37, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1106.26(7) mean: 1226.78, max: 1381.64
Date: 07-09 at 21:19:23, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1106.26(7) mean: 1311.84, max: 1494.36
Date: 07-09 at 21:20:17, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1086.92(7) mean: 1209.80, max: 1392.77
Date: 07-09 at 21:21:04, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1050.47(7) mean: 1176.22, max: 1328.91
Date: 07-09 at 21:21:52, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1047.66(7) mean: 1198.75, max: 1372.97
Date: 07-09 at 21:22:46, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1047.66(7) mean: 1120.82, max: 1224.87
Date: 07-09 at 21:23:30, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1047.66(7) mean: 1122.84, max: 1189.89
Date: 07-09 at 21:24:19, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1047.66(7) mean: 1148.04, max: 1259.25
Date: 07-09 at 21:25:11, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1047.66(7) mean: 1111.63, max: 1161.06
Date: 07-09 at 21:25:58, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1047.66(7) mean: 1105.80, max: 1160.71
Date: 07-09 at 21:26:45, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1047.66(7) mean: 1123.79, max: 1200.83
Date: 07-09 at 21:27:33, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1047.66(7) mean: 1134.97, max: 1221.16
Date: 07-09 at 21:28:24, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1047.66(7) mean: 1094.70, max: 1107.37
Date: 07-09 at 21:29:11, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1044.63(7) mean: 1046.91, max: 1058.64
Date: 07-09 at 21:30:01, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1044.63(7) mean: 1050.01, max: 1085.64
Date: 07-09 at 21:30:52, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1044.63(7) mean: 1045.52, max: 1049.55
Date: 07-09 at 21:31:38, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1044.63(7) mean: 1045.51, max: 1049.55
